weight,hhsize,hhtype3,adj_welfare,adj_factor,pmt,pov,decile,female_head,rural,current_oldA,value_oldA,current_childA,value_childA,current_disabA,value_disabA,current_B,value_B,age,age5yrs,sex,disab,_merge,hhid
1372.2986,5,"Couple household, with children",2090.5476,1,7.8150096,1,2,1,1,0,0,0,0,0,0,0,0,12,2,0,0,matched (3),4404
1372.2986,6,Three generation household,1697.5596,1,8.0388508,1,1,0,1,0,0,0,0,0,0,0,0,10,2,0,0,matched (3),4405
1372.2986,6,Three generation household,1590.6747,1,7.8616543,1,1,0,1,0,0,0,0,0,0,0,0,25,5,1,0,matched (3),4406
1372.2986,6,"Couple household, with children",2099.9504,1,8.0608435,1,2,0,1,0,0,0,0,0,0,0,0,6,1,1,0,matched (3),4407
1372.2986,7,Three generation household,2311.1394,1,7.8814077,1,2,0,1,0,0,0,0,0,0,0,0,35,7,0,0,matched (3),4408
1372.2986,10,Three generation household,1816.9346,1,7.5820198,1,1,0,1,0,0,0,0,0,0,0,0,34,6,1,0,matched (3),4409
1372.2986,8,"Couple household, with children",1787.0684,1,7.81037,1,1,0,1,0,0,0,0,0,0,0,0,13,2,1,0,matched (3),4410
1014.9554,1,"One-person household, 18-59 years",4318.2144,1,8.7882595,0,6,1,0,0,0,0,0,0,0,0,0,42,8,1,0,matched (3),4411
1014.9554,3,Other household types,2575.7937,1,8.2358074,0,3,1,0,0,0,0,0,0,0,0,0,5,1,0,0,matched (3),4412
1014.9554,3,"Couple household, with no children",3995.238,1,8.361248,0,6,1,0,0,0,0,0,0,0,0,0,23,4,0,0,matched (3),4413
1014.9554,7,Other household types,1255.187,1,7.9254661,1,1,1,0,0,0,0,0,0,0,0,0,56,11,0,0,matched (3),4414
1014.9554,4,"Couple household, with children",15816.012,1,8.7257347,0,10,0,0,0,0,0,0,0,0,0,0,40,8,0,0,matched (3),4415
1014.9554,4,"Couple household, with no children",2975.6101,1,8.276123,0,4,0,0,0,0,0,0,0,0,0,0,22,4,1,0,matched (3),4416
1014.9554,4,"Couple household, with children",3708.4971,1,8.3164892,0,5,0,0,0,0,0,0,0,0,0,0,5,1,0,0,matched (3),4417
1014.9554,4,"Couple household, with children",5805.2524,1,8.4864521,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,matched (3),4418
1014.9554,5,Other household types,2591.1072,1,8.3250303,0,3,1,0,0,0,0,0,0,0,0,0,28,5,0,0,matched (3),4419
1014.9554,5,"Couple household, with children",5030.3926,1,7.9674158,0,7,0,0,0,0,0,0,0,0,0,0,33,6,0,0,matched (3),4420
1014.9554,6,Other household types,2443.4226,1,7.8505945,1,2,1,0,0,0,0,0,0,0,0,0,4,0,0,0,matched (3),4421
1014.9554,7,Three generation household,2002.5255,1,7.9532452,1,2,1,0,0,0,0,0,0,0,0,0,17,3,0,0,matched (3),4422
1014.9554,9,"Couple household, with children",2326.2566,1,7.8342266,1,2,0,0,0,0,0,0,0,0,0,0,25,5,0,0,matched (3),4423
1014.9554,6,"Couple household, with children",4587.3018,1,8.3089914,0,7,0,0,0,0,0,0,0,0,0,0,6,1,1,0,matched (3),4424
1014.9554,9,"Couple household, with children",3500.0994,1,8.0505171,0,5,0,0,0,0,0,0,0,0,0,0,48,9,0,0,matched (3),4425
1312.3093,1,"One-person household, 18-59 years",12956.488,1,8.6983137,0,10,1,0,0,0,0,0,0,0,0,0,35,7,1,0,matched (3),4426
1312.3093,3,Other household types,4146.0913,1,8.2256823,0,6,1,0,0,0,0,0,0,0,0,0,15,3,0,0,matched (3),4427
1312.3093,6,"Couple household, with children",2121.9246,1,8.0885353,1,2,0,0,0,0,0,0,0,0,0,0,18,3,1,0,matched (3),4428
1312.3093,3,"Couple household, with children",4243.2539,1,8.415988,0,6,0,0,0,0,0,0,0,0,0,0,35,7,0,0,matched (3),4429
1312.3093,5,Other household types,3100.512,1,8.433732,0,4,1,0,0,0,0,0,0,0,0,0,36,7,1,0,matched (3),4430
1312.3093,5,Other household types,4126.0713,1,8.2162647,0,6,1,0,0,0,0,0,0,0,0,0,15,3,0,0,matched (3),4431
1312.3093,5,Other household types,3944.8213,1,8.457943,0,6,1,0,0,0,0,0,0,0,0,0,33,6,0,0,matched (3),4432
1312.3093,5,"Couple household, with no children",4155.4526,1,8.198266,0,6,0,0,0,0,0,0,0,0,0,0,53,10,0,0,matched (3),4433
1312.3093,6,"Couple household, with children",2926.7361,1,8.0324507,0,4,0,0,0,0,0,0,0,0,0,0,19,3,0,0,matched (3),4434
1312.3093,6,Other household types,1631.0913,1,8.072937,1,1,0,0,0,0,0,0,0,0,0,0,13,2,1,0,matched (3),4435
1312.3093,10,"Couple household, with children",5809.9702,1,8.2582979,0,8,0,0,0,0,0,0,0,0,0,0,27,5,1,0,matched (3),4436
1312.3093,8,"Couple household, with children",937.35864,1,7.9300084,1,1,0,0,0,0,0,0,0,0,0,0,14,2,1,0,matched (3),4437
1312.3093,7,"Couple household, with children",1991.1055,1,7.9070168,1,2,1,0,0,0,0,0,0,0,0,0,40,8,0,0,matched (3),4438
1312.3093,7,"Couple household, with children",1149.4473,1,8.0960035,1,1,0,0,0,0,0,0,0,0,0,0,10,2,1,0,matched (3),4439
1312.3093,12,"Couple household, with children",4470.9321,1,7.7525482,0,7,0,0,0,0,0,0,0,0,0,0,30,6,1,0,matched (3),4440
1380.3556,2,"Couple household, with no children",4402.5596,1,8.5925026,0,6,0,1,0,0,0,0,0,0,0,0,24,4,0,0,matched (3),4441
1380.3556,3,Other household types,2892.5,1,8.2886553,0,3,0,1,0,0,0,0,0,0,0,0,16,3,0,0,matched (3),4442
1380.3556,13,Three generation household,614.97711,1,7.2651711,1,1,0,1,0,0,0,0,0,0,0,0,18,3,0,0,matched (3),4443
1380.3556,5,"Couple household, with children",2706.1545,1,8.029726,0,3,0,1,0,0,0,0,0,0,0,0,18,3,1,0,matched (3),4444
1380.3556,7,"Couple household, with children",1777.8827,1,7.8823037,1,1,0,1,0,0,0,0,0,0,0,0,26,5,0,0,matched (3),4445
1380.3556,5,"Couple household, with no children",3965.012,1,8.1550779,0,6,0,1,0,0,0,0,0,0,0,0,42,8,1,0,matched (3),4446
1380.3556,6,Three generation household,1445.4862,1,7.9618855,1,1,1,1,0,0,0,0,0,0,0,0,23,4,1,0,matched (3),4447
1380.3556,5,Three generation household,3925.0359,1,8.0955877,0,6,0,1,0,0,0,0,0,0,0,0,55,11,1,0,matched (3),4448
1380.3556,5,"Couple household, with children",1766.7023,1,8.1923676,1,1,0,1,0,0,0,0,0,0,0,0,28,5,0,0,matched (3),4449
1380.3556,7,Three generation household,1040.7653,1,7.7749286,1,1,0,1,0,0,0,0,0,0,0,0,66,13,0,0,matched (3),4450
1380.3556,6,"Couple household, with children",2568.5613,1,7.9760561,0,3,0,1,0,0,0,0,0,0,0,0,11,2,1,0,matched (3),4451
1380.3556,8,"Couple household, with children",1851.8154,1,7.8667369,1,1,0,1,0,0,0,0,0,0,0,0,5,1,0,0,matched (3),4452
1380.3556,7,"Couple household, with children",2475.7397,1,7.9814115,0,3,0,1,0,0,0,0,0,0,0,0,21,4,0,0,matched (3),4453
1380.3556,8,"Couple household, with children",2710.5803,1,7.8810239,0,3,0,1,0,0,0,0,0,0,0,0,4,0,1,0,matched (3),4454
1380.3556,9,"Couple household, with children",2084.5105,1,7.8200493,1,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,matched (3),4455
1409.7249,5,Other household types,3684.4641,1,8.3536701,0,5,0,1,0,0,0,0,0,0,0,0,27,5,1,0,matched (3),4456
1409.7249,3,"Couple household, with children",3711.6072,1,8.4018307,0,5,0,1,0,0,0,0,0,0,0,0,11,2,0,0,matched (3),4457
1409.7249,4,"Couple household, with children",8973.1104,1,8.4666653,0,10,0,1,0,0,0,0,0,0,0,0,10,2,0,0,matched (3),4458
1409.7249,4,Three generation household,2241.5178,1,8.0612841,1,2,0,1,0,0,0,0,0,0,0,0,13,2,1,0,matched (3),4459
1409.7249,4,Three generation household,2333.7202,1,8.3574953,1,2,0,1,0,0,0,0,0,0,0,0,20,4,0,0,matched (3),4460
1409.7249,5,"Couple household, with children",8479.3809,1,8.5380621,0,9,0,1,0,0,0,0,0,0,0,0,9,1,0,0,matched (3),4461
1409.7249,5,"Couple household, with children",2154.3333,1,8.0480633,1,2,0,1,0,0,0,0,0,0,0,0,17,3,0,0,matched (3),4462
1409.7249,5,"Couple household, with children",3078.3809,1,8.1432877,0,4,0,1,0,0,0,0,0,0,0,0,4,0,0,0,matched (3),4463
1409.7249,5,Single parent/caregiver (<60 years),2559.7856,1,8.1865072,0,3,1,1,0,0,0,0,0,0,0,0,11,2,0,0,matched (3),4464
1409.7249,7,Three generation household,1702.7635,1,8.2061729,1,1,0,1,0,0,0,0,0,0,0,0,14,2,0,0,matched (3),4465
1409.7249,6,"Couple household, with children",1990.9623,1,8.0772905,1,2,0,1,0,0,0,0,0,0,0,0,14,2,1,0,matched (3),4466
1409.7249,9,"Couple household, with children",1198.0753,1,7.8488679,1,1,0,1,0,0,0,0,0,0,0,0,14,2,0,0,matched (3),4467
1409.7249,7,"Couple household, with children",2142.0833,1,7.8495817,1,2,0,1,0,0,0,0,0,0,0,0,10,2,1,0,matched (3),4468
1409.7249,8,Three generation household,2343.8394,1,7.9856248,1,2,0,1,0,0,0,0,0,0,0,0,62,12,1,0,matched (3),4469
1409.7249,9,Other household types,2737.9973,1,7.7432308,0,3,0,1,0,0,0,0,0,0,0,0,20,4,0,0,matched (3),4470
1437.3666,1,"One-person household, 60+ years",3648.3928,1,8.5617638,0,5,1,1,0,0,0,0,0,0,0,0,72,14,0,0,matched (3),4471
1437.3666,3,"Couple household, with children",3117.1628,1,8.4436741,0,4,0,1,0,0,0,0,0,0,0,0,31,6,1,0,matched (3),4472
1437.3666,7,Three generation household,1611.9644,1,8.0347662,1,1,0,1,0,0,0,0,0,0,0,0,15,3,1,0,matched (3),4473
1437.3666,4,"Couple household, with children",2162.738,1,8.1761036,1,2,0,1,0,0,0,0,0,0,0,0,28,5,0,0,matched (3),4474
1437.3666,8,Three generation household,1122.3363,1,7.9555039,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0,matched (3),4475
1437.3666,5,"Couple household, with children",1675.0953,1,8.1553154,1,1,0,1,0,0,0,0,0,0,0,0,9,1,0,0,matched (3),4476
1437.3666,6,"Couple household, with children",2245.3274,1,8.1407824,1,2,0,1,0,0,0,0,0,0,0,0,44,8,0,1,matched (3),4477
1437.3666,7,"Couple household, with children",1444.9659,1,8.0854139,1,1,0,1,0,0,0,0,0,0,0,0,9,1,0,0,matched (3),4478
1437.3666,6,"Couple household, with children",3036.3293,1,8.1744061,0,4,0,1,0,0,0,0,0,0,0,0,47,9,1,0,matched (3),4479
1437.3666,6,Three generation household,1599.7421,1,8.0225925,1,1,0,1,0,0,0,0,0,0,0,0,26,5,1,0,matched (3),4480
1437.3666,10,Three generation household,1293.9822,1,7.744288,1,1,0,1,0,0,0,0,0,0,0,0,8,1,0,0,matched (3),4481
1437.3666,7,Three generation household,1923.6904,1,8.0035696,1,1,0,1,0,0,0,0,0,0,0,0,4,0,1,0,matched (3),4482
1437.3666,8,Three generation household,2052.4033,1,7.9743409,1,2,0,1,0,0,0,0,0,0,0,0,68,13,1,0,matched (3),4483
1437.3666,11,"Couple household, with children",1536.0337,1,7.6896596,1,1,0,1,0,0,0,0,0,0,0,0,21,4,1,0,matched (3),4484
1437.3666,14,Three generation household,2263.0569,1,7.4215441,1,2,0,1,0,0,0,0,0,0,0,0,26,5,1,0,matched (3),4485
986.40912,1,"One-person household, 18-59 years",26359.047,1,8.669714,0,10,1,0,0,0,0,0,0,0,0,0,21,4,0,0,matched (3),4486
986.40912,1,Other household types,14585.06,1,8.3913717,0,10,1,0,0,0,0,0,0,0,0,0,17,3,0,0,matched (3),4487
986.40912,2,"Couple household, with no children",14089.523,1,8.7376595,0,10,0,0,0,0,0,0,0,0,0,0,26,5,1,0,matched (3),4488
986.40912,3,"Couple household, with no children",12810.913,1,9.0275698,0,10,0,0,0,0,0,0,0,0,0,0,45,9,1,0,matched (3),4489
986.40912,3,"Couple household, with children",9166.1113,1,8.8351336,0,10,0,0,0,0,0,0,0,0,0,0,10,2,1,0,matched (3),4490
986.40912,3,"Couple household, with children",13566.785,1,9.0480986,0,10,0,0,0,0,0,0,0,0,0,0,24,4,0,0,matched (3),4491
986.40912,3,Single parent/caregiver (<60 years),7371.23,1,8.5036135,0,9,1,0,0,0,0,0,0,0,0,0,7,1,0,0,matched (3),4492
