weight,hhsize,hhtype3,adj_welfare,adj_factor,pmt,pov,decile,female_head,current_oldA,value_oldA,current_childA,value_childA,current_disabA,value_disabA,current_B,value_B,age,age5yrs,sex,pension,rural,disab,hhid
1910,2,"Couple household, with no children",3886998,1.1090262,8.0720339,0,8,0,0,0,0,0,0,0,0,0,70,14,0,0,0,0,5859
2858,3,"Couple household, with children",484667.97,.98960602,6.8880587,1,1,0,0,0,0,0,0,0,0,0,57,11,0,0,1,0,5860
2858,6,"Couple household, with children",380078.88,.99298465,6.4700675,1,1,0,0,0,0,0,0,0,0,0,48,9,0,0,1,0,5861
2858,2,"Couple household, with no children",228179.36,.99719012,6.5559449,1,1,0,1,67310.336,0,0,0,0,0,0,50,10,0,0,1,1,5862
2363,6,Three generation household,948938.5,1.0061331,6.9212804,1,1,0,0,0,0,0,0,0,0,0,41,8,0,0,1,0,5863
2363,4,"Couple household, with children",800024.13,1.0064528,7.1390662,1,1,0,0,0,0,0,0,0,0,0,27,5,0,0,1,0,5864
2363,6,"Couple household, with children",542241.31,1.0058666,6.898067,1,1,0,0,0,0,0,0,0,0,0,33,6,0,0,1,0,5865
2172,5,"Couple household, with no children",3189135,1.0944374,8.5102129,0,7,1,0,0,0,0,0,0,0,0,58,11,1,0,0,0,5866
2172,6,"Couple household, with children",2255244.8,1.0947489,8.2766657,0,5,1,0,0,0,0,0,0,0,0,50,10,1,0,0,0,5867
2172,4,"Couple household, with children",1462526.8,1.097211,7.8188491,0,3,0,0,0,0,0,0,0,0,0,37,7,0,0,0,0,5868
2083,2,Single parent/caregiver (<60 years),2832608.3,1.014684,8.2730846,0,7,1,0,0,0,0,0,0,0,0,31,6,1,0,1,0,5869
2083,5,Three generation household,1311770.9,1.0185343,6.9590354,0,2,0,0,0,0,0,0,0,0,0,72,14,0,0,1,1,5870
2083,5,"Couple household, with children",1871697.6,1.0158067,7.7169991,0,4,0,0,0,0,0,0,0,0,0,43,8,0,0,1,0,5871
2387,1,"One-person household, 60+ years",3107680.5,.98351759,7.6550126,0,7,1,0,0,0,0,0,0,0,0,66,13,1,0,1,0,5872
2387,1,"One-person household, 60+ years",1833351.5,.99079281,7.4662509,0,4,1,0,0,0,0,0,0,0,0,77,15,1,0,1,0,5873
2387,2,"Couple household, with no children",2110556.5,.98836917,7.7662077,0,5,0,0,0,0,0,0,0,0,0,74,14,0,0,1,0,5874
2096,3,Other household types,1103939.9,1.0079095,7.2090755,0,2,1,0,0,0,0,0,0,0,0,52,10,1,0,1,0,5875
2096,2,Other household types,1150074.6,1.0071409,7.4484692,0,2,1,0,0,0,0,0,0,0,0,80,16,1,0,1,0,5876
2096,6,"Couple household, with children",517015.5,1.0075697,6.6824803,1,1,0,0,0,0,0,0,0,0,0,37,7,0,0,1,1,5877
2575,4,"Couple household, with children",1380639,1.006328,7.3284307,0,2,0,0,0,0,0,0,0,0,0,33,6,0,0,1,0,5878
2575,3,"Couple household, with children",1127285.4,1.0109819,6.8517494,0,2,0,0,0,0,0,0,0,0,0,46,9,0,0,1,0,5879
2575,4,"Couple household, with children",2069167.8,1.0074465,7.4384623,0,5,0,0,0,0,0,0,0,0,0,31,6,0,0,1,0,5880
2175,6,"Couple household, with children",1415907.6,1.016193,7.2066555,0,2,0,0,0,0,0,0,0,0,0,48,9,0,0,1,0,5881
2175,3,"Couple household, with children",5215732,1.0136236,7.9052281,0,10,0,0,0,0,0,0,0,0,0,36,7,0,0,1,0,5882
2175,4,"Couple household, with children",1435464.3,1.0160338,7.073555,0,3,0,0,0,0,0,0,0,0,0,36,7,0,0,1,0,5883
2330,5,Three generation household,2358734,.98737228,7.9901171,0,6,0,0,0,0,0,0,0,0,0,40,8,0,0,1,0,5884
2330,4,"Couple household, with children",2422255.3,.99290466,7.433701,0,6,0,0,0,0,0,0,0,0,0,31,6,0,0,1,0,5885
2330,3,"Couple household, with no children",6125381,.98029053,8.5046797,0,10,0,0,0,0,0,0,0,0,0,56,11,0,0,1,0,5886
2653,3,Single parent/caregiver (<60 years),2025544.1,1.1007744,7.9030395,0,5,1,0,0,0,0,0,0,0,0,33,6,1,0,0,0,5887
2653,2,"Couple household, with no children",2461058,1.0963153,8.1485004,0,6,0,0,0,0,0,0,0,0,0,67,13,0,0,0,0,5888
2653,1,"One-person household, 60+ years",1525344.4,1.1025997,7.4221988,0,3,0,0,0,0,0,0,0,0,0,86,16,0,0,0,0,5889
1896,4,"Couple household, with children",2218723,1.0101988,7.8050942,0,5,0,0,0,0,0,0,0,0,0,55,11,0,0,1,0,5890
1896,5,"Couple household, with children",1789211.4,1.0091014,7.5923886,0,4,0,0,0,0,0,0,0,0,0,39,7,0,0,1,0,5891
1896,4,"Couple household, with children",2000487.3,1.0114138,7.5704722,0,4,0,0,0,0,0,0,0,0,0,32,6,0,0,1,0,5892
2170,4,"Couple household, with no children",3938774.8,1.0135005,8.3079538,0,9,0,0,0,0,0,0,0,0,0,61,12,0,0,1,1,5893
2170,3,"Couple household, with no children",1854349.5,1.0173904,7.6279573,0,4,0,0,0,0,0,0,0,0,0,61,12,0,0,1,0,5894
2170,1,"One-person household, 60+ years",891099.06,1.0182551,6.483006,1,1,1,0,0,0,0,0,0,0,0,86,16,1,0,1,1,5895
2558,3,"Couple household, with children",4281777.5,.98764783,8.0774965,0,9,0,0,0,0,0,0,0,0,0,49,9,0,0,1,1,5896
2558,2,"Couple household, with no children",22535530,.9810881,9.1401329,0,10,0,0,0,0,0,0,0,0,0,52,10,0,0,1,0,5897
2558,4,"Couple household, with children",2800128.3,.98708832,7.758594,0,7,0,0,0,0,0,0,0,0,0,38,7,0,0,1,0,5898
2362,8,"Couple household, with children",751269.38,1.010632,6.2511716,1,1,0,0,0,0,0,0,0,0,0,43,8,0,0,1,0,5899
2362,4,"Couple household, with children",850005.38,1.0115439,6.6168971,1,1,0,0,0,0,0,0,0,0,0,52,10,0,0,1,0,5900
2362,3,"Couple household, with children",918674.13,1.0116822,6.6494985,1,1,0,0,0,0,0,0,0,0,0,28,5,0,0,1,0,5901
2142,6,Three generation household,156413.34,1.0099133,6.4457545,1,1,0,0,0,0,0,0,0,0,0,68,13,0,0,1,1,5902
2142,8,Three generation household,207013.94,1.0092216,6.4180031,1,1,0,0,0,0,0,0,0,0,0,61,12,0,0,1,0,5903
2142,8,Three generation household,479440.88,1.0092041,6.5842714,1,1,0,0,0,0,0,0,0,0,0,38,7,0,0,1,0,5904
1919,2,"Couple household, with no children",1740049,1.1093838,7.5735841,0,4,0,0,0,0,0,0,0,0,0,64,12,0,1,0,1,5905
1919,5,"Couple household, with children",1302002,1.110721,7.7039857,0,2,0,0,0,0,0,0,0,0,0,31,6,0,0,0,0,5906
1919,5,Three generation household,4365316,1.104869,8.0304699,0,9,0,0,0,0,0,0,0,0,0,54,10,0,0,0,0,5907
2455,5,"Couple household, with children",1580116.1,.99265623,7.7762847,0,3,0,0,0,0,0,0,0,0,0,41,8,0,0,1,0,5908
2455,3,Single parent/caregiver (<60 years),704613.25,1.0012769,6.5534253,1,1,1,0,0,0,0,0,0,0,0,37,7,1,0,1,0,5909
2455,3,Other household types,629481,.99881214,6.5577126,1,1,1,0,0,0,0,0,0,0,0,42,8,1,0,1,0,5910
3028,6,Three generation household,253672.42,1.0059973,5.7236524,1,1,1,0,0,0,0,0,0,0,0,61,12,1,0,1,1,5911
3028,9,Three generation household,372886.63,1.0055015,6.5327444,1,1,0,0,0,0,0,0,0,0,0,72,14,0,0,1,1,5912
3028,3,Single parent/caregiver (<60 years),259388.19,1.005013,6.0531688,1,1,1,0,0,0,0,0,0,0,0,56,11,1,0,1,0,5913
2585,7,Three generation household,1033811.6,1.0078033,7.1072164,0,1,0,0,0,0,0,0,0,0,0,66,13,0,0,1,0,5914
2585,9,"Couple household, with children",902326.69,1.0093791,6.7087231,1,1,0,0,0,0,0,0,0,0,0,45,9,0,0,1,0,5915
2585,8,"Couple household, with children",824803.5,1.0088301,6.8549676,1,1,0,0,0,0,0,0,0,0,0,55,11,0,0,1,0,5916
2123,12,Three generation household,392447.88,1.0150905,6.1233525,1,1,0,0,0,0,0,0,0,0,0,76,15,0,0,1,0,5917
2123,9,"Couple household, with children",381838.84,1.0160021,6.2574015,1,1,0,0,0,0,0,0,0,0,0,55,11,0,0,1,0,5918
2123,4,Three generation household,575195.94,1.0161071,6.7123985,1,1,0,0,0,0,0,0,0,0,0,52,10,0,0,1,0,5919
2915,4,"Couple household, with children",595720.25,1.0749193,6.8123379,1,1,0,0,0,0,0,0,0,0,0,32,6,0,0,0,0,5920
2915,4,"Couple household, with children",614047.19,1.0721656,7.045455,1,1,0,0,0,0,0,0,0,0,0,34,6,0,0,0,0,5921
2915,5,"Couple household, with children",476587,1.0735013,6.873991,1,1,0,0,0,0,0,0,0,0,0,27,5,0,0,0,0,5922
2663,6,"Couple household, with children",1323118.8,1.006799,7.1694179,0,2,0,0,0,0,0,0,0,0,0,39,7,0,0,1,0,5923
2663,3,"Couple household, with children",1177929.1,1.0070238,6.9549913,0,2,0,0,0,0,0,0,0,0,0,27,5,0,0,1,0,5924
2663,4,"Couple household, with children",1721349.3,1.0093066,7.0025697,0,3,0,0,0,0,0,0,0,0,0,27,5,0,0,1,0,5925
2232,3,Single parent/caregiver (<60 years),664548.5,1.008724,6.1977534,1,1,1,0,0,0,0,0,0,0,0,27,5,1,0,1,0,5926
2232,4,"Couple household, with children",893656.44,1.0056554,7.1561728,1,1,0,0,0,0,0,0,0,0,0,38,7,0,0,1,0,5927
2232,3,"Couple household, with no children",1021621.1,1.0055677,7.4954524,0,1,0,0,0,0,0,0,0,0,0,45,9,0,0,1,0,5928
2001,2,"Couple household, with no children",5225392,1.015787,8.0428715,0,10,0,0,0,0,0,0,0,0,0,57,11,0,0,1,0,5929
2001,3,Single parent/caregiver (<60 years),1699339.4,1.0159969,7.5694189,0,3,1,0,0,0,0,0,0,0,0,31,6,1,0,1,0,5930
2001,3,"Couple household, with children",5943696,1.0156394,8.0361366,0,10,0,0,0,0,0,0,0,0,0,50,10,0,0,1,0,5931
2793,4,"Couple household, with no children",4315586.5,.98642176,8.2548866,0,9,0,0,0,0,0,0,0,0,0,49,9,0,0,1,0,5932
2793,5,"Couple household, with children",577637,.98291618,7.2907214,1,1,0,0,0,0,0,0,0,0,0,38,7,0,0,1,0,5933
2793,5,"Couple household, with children",1469888.6,.99459863,7.2302828,0,3,0,0,0,0,0,0,0,0,0,43,8,0,0,1,0,5934
2470,3,Single parent/caregiver (<60 years),395567.34,1.0032356,5.6658902,1,1,1,0,0,0,0,0,0,0,0,32,6,1,0,1,0,5935
2470,4,"Couple household, with children",307677.5,1.0064312,5.3511558,1,1,1,0,0,0,0,0,0,0,0,30,6,1,0,1,0,5936
2470,7,"Couple household, with children",340689.34,1.0032429,6.5868053,1,1,0,0,0,0,0,0,0,0,0,44,8,0,0,1,0,5937
2304,4,"Couple household, with children",377204.25,1.011695,6.4297748,1,1,0,0,0,0,0,0,0,0,0,28,5,0,0,1,0,5938
2304,4,"Couple household, with children",405090.25,1.0073681,6.4689503,1,1,0,0,0,0,0,0,0,0,0,24,4,0,0,1,0,5939
2304,5,"Couple household, with children",589045.63,1.0055102,6.9599757,1,1,0,0,0,0,0,0,0,0,0,30,6,0,0,1,0,5940
2541,4,"Couple household, with children",1309945.8,1.1054659,7.0175681,0,2,0,0,0,0,0,0,0,0,0,46,9,0,0,0,0,5941
2541,4,"Couple household, with children",1637803.8,1.1087301,7.5111818,0,3,0,0,0,0,0,0,0,0,0,36,7,0,0,0,1,5942
2541,4,"Couple household, with no children",1339098.5,1.1065632,7.590692,0,2,0,0,0,0,0,0,0,0,0,60,12,0,0,0,0,5943
2626,3,Three generation household,498611.13,.99686009,6.3102632,1,1,1,0,0,0,0,0,0,0,0,69,13,1,0,1,0,5944
2626,4,"Couple household, with children",2468188.8,.98852444,7.4553947,0,6,0,0,0,0,0,0,0,0,0,40,8,0,0,1,0,5945
2626,5,"Couple household, with children",506106.53,.99657375,6.6151199,1,1,0,0,0,0,0,0,0,0,0,46,9,0,0,1,0,5946
2611,5,"Couple household, with children",516471.5,1.0057405,6.5940433,1,1,1,0,0,0,0,0,0,0,0,34,6,1,0,1,0,5947
2611,4,"Couple household, with children",553069.81,1.0065268,6.4290843,1,1,0,0,0,0,0,0,0,0,0,29,5,0,0,1,0,5948
2611,4,Other household types,506506.38,1.0079607,6.4937825,1,1,1,0,0,0,0,0,0,0,0,45,9,1,0,1,0,5949
2230,3,Other household types,474045.56,1.1011257,6.9521012,1,1,1,0,0,0,0,0,0,0,0,56,11,1,0,0,1,5950
2230,4,"Couple household, with children",470828.03,1.0981927,7.3896961,1,1,0,0,0,0,0,0,0,0,0,32,6,0,0,0,0,5951
2230,5,"Couple household, with children",307778.59,1.1001626,6.3336163,1,1,0,0,0,0,0,0,0,0,0,36,7,0,0,0,0,5952
3082,5,"Couple household, with children",179057.3,1.0187429,5.9590077,1,1,1,0,0,0,0,0,0,0,0,37,7,1,0,1,0,5953
3082,5,"Couple household, with no children",710801.75,1.0191215,7.210629,1,1,0,0,0,0,0,0,0,0,0,47,9,0,0,1,0,5954
3082,4,"Couple household, with children",944342.5,1.0185629,6.8348346,1,1,0,0,0,0,0,0,0,0,0,35,7,0,0,1,0,5955
2464,3,"Couple household, with no children",2787929.8,.98269421,8.1963701,0,7,0,0,0,0,0,0,0,0,0,48,9,0,0,1,0,5956
2464,1,"One-person household, 60+ years",3034236.3,.98536301,7.812252,0,7,1,0,0,0,0,0,0,0,0,72,14,1,0,1,0,5957
2464,5,"Couple household, with children",1764642.3,.98709249,7.5347147,0,4,0,0,0,0,0,0,0,0,0,36,7,0,0,1,0,5958
2287,4,"Couple household, with children",2654385.3,1.005234,7.4503889,0,6,0,0,0,0,0,0,0,0,0,38,7,0,0,1,0,5959
2287,6,"Couple household, with children",1123705.8,1.0078853,6.4545422,0,2,1,0,0,0,0,0,0,0,0,44,8,1,0,1,0,5960
2287,5,"Couple household, with children",1931563.4,1.0048226,7.1690216,0,4,0,0,0,0,0,0,0,0,0,41,8,0,0,1,1,5961
1958,11,"Couple household, with children",539013.13,1.0111681,6.1922879,1,1,0,0,0,0,0,0,0,0,0,41,8,0,0,1,0,5962
1958,6,"Couple household, with children",551166.38,1.0118238,6.2727962,1,1,0,0,0,0,0,0,0,0,0,35,7,0,0,1,0,5963
1958,9,Other household types,427752.72,1.0143327,5.6686468,1,1,1,0,0,0,0,0,0,0,0,50,10,1,0,1,0,5964
2605,6,"Couple household, with no children",2915584.3,1.0964675,7.7100506,0,7,0,0,0,0,0,0,0,0,0,53,10,0,0,0,0,5965
2605,4,"Couple household, with children",7533647,1.0917333,8.8108244,0,10,1,0,0,0,0,0,0,0,0,47,9,1,0,0,0,5966
2605,5,"Couple household, with children",3045718.5,1.0951014,7.9178338,0,7,0,0,0,0,0,0,0,0,0,46,9,0,0,0,0,5967
2255,4,"Couple household, with children",3969359.5,1.0706939,8.2888069,0,9,0,0,0,0,0,0,0,0,0,52,10,0,0,0,0,5968
2255,3,"Couple household, with no children",12574308,1.0805745,8.790082,0,10,1,0,0,0,0,0,0,0,0,55,11,1,1,0,0,5969
2255,4,"Couple household, with children",3753777.3,1.0794972,8.0432577,0,8,0,0,0,0,0,0,0,0,0,57,11,0,0,0,0,5970
2481,3,"Couple household, with no children",5922859,1.1059333,8.5775337,0,10,0,0,0,0,0,0,0,0,0,54,10,0,0,0,0,5971
2481,2,"Couple household, with no children",5827787.5,1.1063358,8.71943,0,10,0,0,0,0,0,0,0,0,0,48,9,0,0,0,0,5972
2481,4,"Couple household, with children",3451245.3,1.107929,8.322197,0,8,1,0,0,0,0,0,0,0,0,50,10,1,0,0,0,5973
3089,5,Three generation household,2974891.5,1.0982928,8.0027771,0,7,0,0,0,0,0,0,0,0,0,35,7,0,0,0,0,5974
3089,5,"Couple household, with children",4920271,1.0954463,8.2557507,0,9,0,0,0,0,0,0,0,0,0,50,10,0,0,0,0,5975
3089,5,"Couple household, with children",4011873.3,1.0957986,8.06429,0,9,0,0,0,0,0,0,0,0,0,48,9,0,0,0,0,5976
3462,4,"Couple household, with children",5428760.5,1.0936559,8.3356466,0,10,0,0,0,0,0,0,0,0,0,46,9,0,0,0,0,5977
3462,4,"Couple household, with no children",4757437.5,1.0896817,8.3633471,0,9,1,1,18388.379,0,0,0,0,0,0,50,10,1,0,0,0,5978
3462,6,Three generation household,4920619.5,1.0931152,7.7375956,0,9,1,0,0,0,0,0,0,0,0,44,8,1,0,0,0,5979
2897,3,"Couple household, with no children",4725635.5,1.0713719,8.3397112,0,9,0,0,0,0,0,0,0,0,0,57,11,0,0,0,0,5980
2897,4,"Couple household, with children",2099675.8,1.0769258,7.7319794,0,5,0,0,0,0,0,0,0,0,0,42,8,0,0,0,0,5981
2897,5,Three generation household,4122501.5,1.0751678,8.1986609,0,9,0,1,11611.812,0,0,0,0,0,0,44,8,0,0,0,0,5982
2330,5,Three generation household,1507122.6,1.1093503,7.531549,0,3,0,0,0,0,0,0,0,0,0,36,7,0,0,0,0,5983
2330,5,Three generation household,3188160.5,1.1073997,7.4080491,0,7,1,0,0,0,0,0,0,0,0,66,13,1,0,0,1,5984
2330,4,"Couple household, with no children",7099724,1.1044675,8.5859346,0,10,0,0,0,0,0,0,0,0,0,47,9,0,0,0,0,5985
2809,4,"Couple household, with children",758187.31,1.0060089,6.8212361,1,1,1,0,0,0,0,0,0,0,0,25,5,1,0,1,0,5986
2809,4,"Couple household, with children",1251907.1,1.0072213,7.3930821,0,2,0,0,0,0,0,0,0,0,0,56,11,0,0,1,0,5987
2809,4,"Couple household, with children",1070610.3,1.0109223,6.5902686,0,2,1,0,0,0,0,0,0,0,0,25,5,1,0,1,0,5988
3233,5,"Couple household, with children",1619632.9,1.0032218,7.1290522,0,3,0,0,0,0,0,0,0,0,0,44,8,0,0,1,0,5989
3233,1,"One-person household, 18-59 years",5876193,1.0019025,7.7101822,0,10,1,0,0,0,0,0,0,0,0,55,11,1,0,1,0,5990
3233,4,Three generation household,1920011.1,1.0086569,7.7842569,0,4,0,1,17021.084,0,0,0,0,0,0,34,6,0,0,1,0,5991
3675,4,"Couple household, with children",1839473.8,1.0033731,7.3707647,0,4,0,0,0,0,0,0,0,0,0,43,8,0,0,1,0,5992
3675,4,"Couple household, with no children",2953109.3,1.0033023,7.6200562,0,7,0,0,0,0,0,0,0,0,0,54,10,0,0,1,0,5993
3675,2,"Couple household, with no children",3690613.3,1.0044731,8.1890326,0,8,0,0,0,0,0,0,0,0,0,55,11,0,0,1,0,5994
2481,3,"Couple household, with children",2855201.5,1.1042894,7.2258058,0,7,0,0,0,0,0,0,0,0,0,31,6,0,0,0,0,5995
2481,4,Single parent/caregiver (<60 years),2592648.5,1.1041528,7.7727365,0,6,1,0,0,0,0,0,0,0,0,45,9,1,0,0,0,5996
2481,4,"Couple household, with children",1357220.4,1.1095226,7.2542119,0,2,0,0,0,0,0,0,0,0,0,36,7,0,0,0,0,5997
2880,5,Three generation household,2091607.6,1.0965289,7.8740253,0,5,0,0,0,0,0,0,0,0,0,66,13,0,0,0,0,5998
2880,3,"Couple household, with children",2865862.3,1.0957435,7.7757545,0,7,0,0,0,0,0,0,0,0,0,38,7,0,0,0,0,5999
2880,3,Other household types,1874858.5,1.0963774,7.5600572,0,4,0,0,0,0,0,0,0,0,0,70,14,0,0,0,0,6000
3168,5,"Couple household, with children",2980965.5,1.0037124,7.5750275,0,7,0,0,0,0,0,0,0,0,0,53,10,0,0,1,0,6001
3168,4,"Couple household, with children",2026504.5,1.0056871,7.4161935,0,5,0,0,0,0,0,0,0,0,0,45,9,0,0,1,0,6002
3168,6,"Couple household, with children",1108937.3,1.0049673,6.7549987,0,2,0,0,0,0,0,0,0,0,0,48,9,0,0,1,0,6003
2085,7,"Couple household, with children",1077483,1.076116,6.9250455,0,2,0,0,0,0,0,0,0,0,0,48,9,0,0,0,0,6004
2085,4,"Couple household, with children",1824101.3,1.0745727,7.5955367,0,4,0,0,0,0,0,0,0,0,0,44,8,0,0,0,0,6005
2085,4,"Couple household, with children",2095392.4,1.0720054,7.5354743,0,5,0,0,0,0,0,0,0,0,0,38,7,0,0,0,0,6006
3524,6,"Couple household, with children",1173103.5,1.0156773,6.8303142,0,2,0,0,0,0,0,0,0,0,0,51,10,0,0,1,0,6007
3524,3,"Couple household, with children",1672825.4,1.0154072,7.4316416,0,3,0,0,0,0,0,0,0,0,0,44,8,0,0,1,0,6008
3524,4,"Couple household, with children",2211255.3,1.0191853,7.3244815,0,5,0,0,0,0,0,0,0,0,0,48,9,0,0,1,0,6009
4702,2,Skipped generation,1823494.5,1.006478,7.1495762,0,4,0,0,0,0,0,0,0,0,0,64,12,0,0,1,0,6010
4702,2,Other household types,878050.13,1.0103589,6.4224501,1,1,1,0,0,0,0,0,0,0,0,72,14,1,0,1,0,6011
4702,4,"Couple household, with children",1794252.1,1.005757,6.9211626,0,4,0,0,0,0,0,0,0,0,0,36,7,0,0,1,0,6012
3755,4,"Couple household, with children",1410639.6,1.0090232,6.8901043,0,2,0,0,0,0,0,0,0,0,0,36,7,0,0,1,0,6013
3755,4,"Couple household, with children",3563472.5,1.0065742,7.5986123,0,8,0,0,0,0,0,0,0,0,0,37,7,0,0,1,0,6014
3755,4,"Couple household, with children",1826947.3,1.0076774,7.018908,0,4,1,0,0,0,0,0,0,0,0,41,8,1,0,1,0,6015
4530,6,"Couple household, with children",2185661.5,1.0695117,7.8992615,0,5,0,0,0,0,0,0,0,0,0,51,10,0,0,0,0,6016
4530,4,"Couple household, with no children",1589674.3,1.0743736,8.0428839,0,3,0,0,0,0,0,0,0,0,0,45,9,0,0,0,0,6017
4530,2,"Couple household, with no children",2819818.5,1.0715517,8.0890579,0,7,0,0,0,0,0,0,0,0,0,71,14,0,0,0,0,6018
2809,4,"Couple household, with children",1605205.3,1.0162636,7.2950439,0,3,0,0,0,0,0,0,0,0,0,43,8,0,0,1,0,6019
2809,6,Three generation household,854315.38,1.0178576,7.1603546,1,1,0,0,0,0,0,0,0,0,0,42,8,0,0,1,0,6020
2809,2,"Couple household, with no children",1927632.3,1.0173483,7.6545658,0,4,0,0,0,0,0,0,0,0,0,54,10,0,0,1,0,6021
3141,4,"Couple household, with children",1524822.6,1.0065061,7.7072773,0,3,0,0,0,0,0,0,0,0,0,33,6,0,0,1,0,6022
3141,3,"Couple household, with no children",1730023.5,1.0087765,7.7182059,0,4,0,0,0,0,0,0,0,0,0,67,13,0,0,1,0,6023
3141,4,"Couple household, with children",3666192.8,1.0066684,8.3180666,0,8,0,0,0,0,0,0,0,0,0,41,8,0,0,1,0,6024
3565,4,"Couple household, with children",2426480.8,1.0043532,7.7511067,0,6,0,0,0,0,0,0,0,0,0,42,8,0,0,1,0,6025
3565,5,"Couple household, with children",2378841.5,1.0058414,7.4054627,0,6,0,0,0,0,0,0,0,0,0,47,9,0,0,1,0,6026
3565,4,"Couple household, with children",3712572,1.0027214,8.2775612,0,8,1,0,0,0,0,0,0,0,0,39,7,1,0,1,0,6027
3257,3,Other household types,2910483.8,.99696141,7.6978402,0,7,1,0,0,0,0,0,0,0,0,57,11,1,0,1,0,6028
3257,5,"Couple household, with children",2051370.6,.98602313,7.6588092,0,5,0,0,0,0,0,0,0,0,0,52,10,0,0,1,0,6029
3257,2,"Couple household, with no children",2218713.3,.98628354,7.891592,0,5,1,0,0,0,0,0,0,0,0,57,11,1,0,1,0,6030
1821,4,"Couple household, with children",905506.31,1.1071351,7.1979017,1,1,0,0,0,0,0,0,0,0,0,39,7,0,0,0,0,6031
1821,5,"Couple household, with children",1238782.6,1.1050241,7.8195162,0,2,0,0,0,0,0,0,0,0,0,56,11,0,0,0,0,6032
1821,6,Three generation household,2495235,1.1039046,7.8131285,0,6,0,1,16558.568,0,0,0,0,0,0,47,9,0,0,0,0,6033
1810,4,Other household types,1659062.1,1.0076431,7.7974896,0,3,1,0,0,0,0,0,0,0,0,58,11,1,0,1,0,6034
1810,4,"Couple household, with children",2722756.8,1.0040786,7.9720082,0,7,1,0,0,0,0,0,0,0,0,37,7,1,0,1,0,6035
1810,4,"Couple household, with children",2386357.3,1.0066073,7.5240469,0,6,0,0,0,0,0,0,0,0,0,44,8,0,0,1,0,6036
2951,5,"Couple household, with no children",2005797,1.00633,7.2337213,0,4,0,0,0,0,0,0,0,0,0,47,9,0,0,1,0,6037
2951,6,"Couple household, with children",1861794.3,1.0031856,7.4450684,0,4,0,0,0,0,0,0,0,0,0,38,7,0,0,1,0,6038
2951,5,"Couple household, with children",1465096.1,1.0049199,7.0869713,0,3,0,0,0,0,0,0,0,0,0,38,7,0,0,1,0,6039
2957,5,"Couple household, with children",315792.41,.98431885,6.6663084,1,1,0,0,0,0,0,0,0,0,0,30,6,0,0,1,0,6040
2957,4,"Couple household, with children",909791,.98960024,6.9359832,1,1,0,0,0,0,0,0,0,0,0,30,6,0,0,1,0,6041
2957,4,"Couple household, with children",935668.19,.99216044,6.8964815,1,1,0,0,0,0,0,0,0,0,0,28,5,0,0,1,0,6042
2116,6,Three generation household,1397984.3,1.0133002,7.3227391,0,2,0,0,0,0,0,0,0,0,0,61,12,0,1,1,0,6043
2116,4,"Couple household, with children",1160970.6,1.0139724,7.0615892,0,2,0,0,0,0,0,0,0,0,0,32,6,0,0,1,0,6044
2116,4,"Couple household, with children",1014128.1,1.0159839,6.6652551,0,1,0,0,0,0,0,0,0,0,0,36,7,0,0,1,0,6045
3551,5,Other household types,922523.63,1.0103812,6.7396598,1,1,1,0,0,0,0,0,0,0,0,42,8,1,0,1,0,6046
3551,3,"Couple household, with children",1286123.4,1.0073314,6.9589434,0,2,0,0,0,0,0,0,0,0,0,27,5,0,0,1,0,6047
3551,4,Three generation household,525922.75,1.0134674,6.1558528,1,1,0,0,0,0,0,0,0,0,0,22,4,0,0,1,0,6048
3045,3,"Couple household, with no children",2444819.5,1.0028517,8.1105881,0,6,0,0,0,0,0,0,0,0,0,61,12,0,1,1,1,6049
3045,2,"Couple household, with no children",7190179.5,1.0005356,8.9594975,0,10,0,0,0,0,0,0,0,0,0,67,13,0,0,1,1,6050
3045,4,"Couple household, with children",2066898.5,1.0050908,7.0957222,0,5,0,0,0,0,0,0,0,0,0,52,10,0,0,1,0,6051
2791,4,"Couple household, with children",1367892,.98338085,7.3976698,0,2,0,0,0,0,0,0,0,0,0,41,8,0,0,1,0,6052
2791,5,"Couple household, with children",819537.88,.99107105,6.6961021,1,1,1,0,0,0,0,0,0,0,0,35,7,1,0,1,0,6053
2791,5,"Couple household, with children",1325148.4,.98782951,7.2277622,0,2,0,0,0,0,0,0,0,0,0,31,6,0,0,1,0,6054
3136,4,"Couple household, with children",1897319,1.0145624,7.2828588,0,4,0,0,0,0,0,0,0,0,0,34,6,0,0,1,1,6055
3136,3,"Couple household, with no children",2420472.8,1.0131544,8.2430077,0,6,0,0,0,0,0,0,0,0,0,58,11,0,0,1,0,6056
3136,4,"Couple household, with children",1292491.8,1.0168263,7.184464,0,2,0,0,0,0,0,0,0,0,0,30,6,0,0,1,0,6057
2817,4,"Couple household, with children",12742430,1.0913054,8.6970224,0,10,0,0,0,0,0,0,0,0,0,54,10,0,0,0,0,6058
2817,4,"Couple household, with children",2555552.5,1.0950633,8.2046757,0,6,0,0,0,0,0,0,0,0,0,50,10,0,0,0,0,6059
2817,2,"Couple household, with no children",8389772,1.092363,8.6362038,0,10,0,0,0,0,0,0,0,0,0,58,11,0,0,0,1,6060
2729,4,"Couple household, with children",1896701.5,1.0988621,7.5805845,0,4,0,0,0,0,0,0,0,0,0,36,7,0,0,0,0,6061
2729,4,"Couple household, with children",2292418.3,1.0972737,7.6275592,0,5,0,0,0,0,0,0,0,0,0,45,9,0,0,0,0,6062
