hhid,rural,female_head,weight,hhsize,hhtype3,adj_welfare,adj_factor,pmt,pov,decile,current_B,value_B,current_oldA,value_oldA,current_childA,value_childA,current_disabA,value_disabA,age,age5yrs,sex,disab,pension
10230199,0,1,532.44202,9,Three generation household,776128.75,1.1579069,13.529221,0,8,0,0,0,0,0,0,0,0,8,1,0,0,0
10230220,0,0,532.44202,6,"Couple household, with children",238432.7,1.1579069,13.148504,1,1,0,0,0,0,0,0,0,0,25,5,0,0,0
10230261,0,0,532.44202,4,"Couple household, with children",817606.56,1.1579069,13.792564,0,8,0,0,0,0,0,0,0,0,43,8,0,0,0
10230281,0,0,532.44202,5,"Couple household, with children",551253.13,1.1579069,13.541064,0,6,0,0,0,0,0,0,0,0,25,5,1,0,0
10230322,0,0,532.44202,3,"Couple household, with no children",1279608.9,1.1579069,13.966977,0,9,0,0,0,0,0,0,0,0,49,9,0,0,0
10240009,1,0,240.24469,5,"Couple household, with children",321993.03,1.1437147,13.191332,0,3,0,0,0,0,0,0,0,0,51,10,1,0,0
10240071,1,1,240.24469,4,Other household types,689415.94,1.1437147,13.360532,0,7,0,0,0,0,0,0,0,0,57,11,1,0,0
10240102,1,0,240.24469,3,"Couple household, with no children",703282.5,1.1437147,13.463299,0,7,0,0,0,0,0,0,0,0,73,14,1,0,0
10240117,1,0,240.24469,5,"Couple household, with children",173521.95,1.1437147,13.235614,1,1,0,0,0,0,0,0,0,0,22,4,0,0,0
10240148,1,0,240.24469,4,"Couple household, with children",259683.27,1.1437147,13.25565,1,2,0,0,0,0,0,0,0,0,32,6,0,0,0
10240164,1,0,240.24469,1,"One-person household, 18-59 years",1547256.8,1.1437147,14.135098,0,10,0,0,0,0,0,0,0,0,20,4,0,0,0
10240195,1,0,240.24469,5,"Couple household, with children",367667.41,1.1437147,13.146318,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0
10240210,1,1,240.24469,4,Other household types,333378.53,1.1437147,13.408833,0,3,0,0,0,0,0,0,0,0,91,16,1,0,0
10240226,1,0,240.24469,4,"Couple household, with children",833433.94,1.1437147,13.547942,0,8,0,0,0,0,0,0,0,0,50,10,1,0,0
10240241,1,0,240.24469,5,"Couple household, with no children",280756.63,1.1437147,13.151494,1,2,0,0,0,0,0,0,0,0,20,4,1,0,0
10250020,1,1,347.82919,5,Three generation household,1085644.6,1.1437147,13.48401,0,9,0,0,0,0,0,0,0,0,34,6,0,0,0
10250036,1,0,347.82919,4,"Couple household, with children",815434.81,1.1437147,13.797406,0,8,0,0,0,0,0,0,0,0,14,2,0,0,0
10250052,1,1,347.82919,3,Single parent/caregiver (<60 years),828640.44,1.1437147,13.454537,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0
10250060,1,0,347.82919,6,"Couple household, with children",451034.5,1.1437147,13.558493,0,5,0,0,0,0,0,0,0,0,50,10,1,0,0
10250068,1,0,347.82919,3,"Couple household, with no children",795070.06,1.1437147,14.081522,0,8,0,0,0,0,0,0,0,0,49,9,1,0,0
10250084,1,0,347.82919,3,"Couple household, with children",458743.38,1.1437147,13.459272,0,5,0,0,0,0,0,0,0,0,8,1,0,0,0
10250100,1,0,347.82919,3,"Couple household, with no children",703654.75,1.1437147,13.61569,0,7,0,0,0,0,0,0,0,0,43,8,1,0,0
10250116,1,0,347.82919,5,"Couple household, with no children",302989.19,1.1437147,13.3385,1,2,0,0,0,0,0,0,0,0,47,9,1,0,0
10260026,1,0,347.44461,4,Other household types,579068.06,1.1336192,13.475525,0,6,0,0,0,0,0,0,0,0,24,4,1,0,0
10260046,1,0,347.44461,13,Three generation household,419836.41,1.1336192,12.597802,0,4,0,0,0,0,0,0,0,0,49,9,0,0,0
10260106,1,0,347.44461,5,"Couple household, with children",2338963.5,1.1336192,13.327541,0,10,0,0,0,0,0,0,0,0,13,2,1,0,0
10260125,1,1,347.44461,2,Other household types,549038.63,1.1336192,13.616855,0,6,0,0,0,0,0,0,0,0,67,13,1,0,0
10260145,1,1,347.44461,1,"One-person household, 18-59 years",1811299.9,1.1336192,13.848783,0,10,0,0,0,0,0,0,0,0,29,5,1,0,0
10260165,1,0,347.44461,7,Three generation household,459293.06,1.1336192,13.025578,0,5,0,0,0,0,0,0,0,0,17,3,1,0,0
10260185,1,1,347.44461,4,Other household types,381639.47,1.1336192,13.463428,0,3,0,0,0,0,0,0,0,0,75,15,1,0,0
10260205,1,0,347.44461,4,"Couple household, with children",1000812.1,1.1336192,13.657991,0,9,0,0,0,0,0,0,0,0,32,6,0,0,0
10260264,1,1,347.44461,6,Other household types,211279.5,1.1336192,13.18976,1,1,0,0,0,0,0,0,0,0,35,7,0,0,0
10260284,1,0,347.44461,5,"Couple household, with no children",1064946.1,1.1336192,13.749212,0,9,0,0,0,0,0,0,0,0,54,10,1,0,0
10270045,0,0,385.33774,4,"Couple household, with children",1115952.3,1.1656938,14.681377,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
10270073,0,1,385.33774,3,Other household types,642084.69,1.1656938,13.912854,0,7,0,0,0,0,0,0,0,0,76,15,1,0,0
10270130,0,0,385.33774,4,Other household types,561082.44,1.1656938,14.205212,0,6,0,0,0,0,0,0,0,0,48,9,0,0,0
10270186,0,0,385.33774,7,Three generation household,1021188.1,1.1656938,13.977096,0,9,0,0,0,0,0,0,0,0,29,5,1,0,0
10270214,0,0,385.33774,9,"Couple household, with children",345062.34,1.1656938,13.538521,0,3,0,0,0,0,0,0,0,0,14,2,0,0,0
10270271,0,0,385.33774,6,"Couple household, with children",537462.75,1.1656938,13.449849,0,6,0,0,0,0,0,0,0,0,19,3,1,0,0
10270356,0,0,385.33774,5,"Couple household, with children",975977.75,1.1656938,13.936634,0,9,0,0,0,0,0,0,0,0,17,3,1,0,0
10270412,0,0,385.33774,3,"Couple household, with no children",1695943.4,1.1656938,14.016411,0,10,0,0,0,0,0,0,0,0,24,4,0,0,0
10270440,0,0,385.33774,5,"Couple household, with no children",1900755,1.1656938,14.350316,0,10,0,0,0,0,0,0,0,0,55,11,0,0,0
10280014,0,1,537.02814,2,Single parent/caregiver (<60 years),1083556.5,1.1490462,13.525552,0,9,0,0,0,0,0,0,0,0,15,3,0,0,0
10280049,0,1,537.02814,4,Other household types,844570.44,1.1490462,13.659738,0,8,0,0,0,0,0,0,0,0,30,6,1,0,0
10280084,0,0,537.02814,4,"Couple household, with no children",1100463.6,1.1490462,13.449833,0,9,0,0,0,0,0,0,0,0,24,4,1,0,0
10280119,0,0,537.02814,4,"Couple household, with children",707789.44,1.1490462,13.555704,0,7,0,0,0,0,0,0,0,0,28,5,1,0,0
10280155,0,1,537.02814,5,Other household types,2096642.5,1.1490462,13.485701,0,10,0,0,0,0,0,0,0,0,42,8,1,0,0
10280296,0,0,537.02814,3,"Couple household, with children",1489222,1.1490462,13.527264,0,10,0,0,0,0,0,0,0,0,24,4,1,0,0
10280472,0,0,537.02814,3,"Couple household, with children",1047238.8,1.1490462,13.761388,0,9,0,0,0,0,0,0,0,0,11,2,0,0,0
10280542,0,0,537.02814,5,"Couple household, with children",759244,1.1490462,13.456223,0,8,0,0,0,0,0,0,0,0,5,1,0,0,0
10290025,0,0,474.1778,3,"Couple household, with children",1330282.9,1.1546993,13.606262,0,10,0,0,0,0,0,0,0,0,41,8,0,0,0
10290049,0,0,474.1778,4,"Couple household, with children",2617533.5,1.1546993,14.062592,0,10,0,0,0,0,0,0,0,0,7,1,0,0,0
10290072,0,1,474.1778,7,Other household types,496537.81,1.1546993,13.249461,0,5,0,0,0,0,0,0,0,0,5,1,0,0,0
10290120,0,0,474.1778,5,Three generation household,629556.31,1.1546993,13.354444,0,7,0,0,0,0,0,0,0,0,34,6,0,0,0
10290143,0,0,474.1778,9,"Couple household, with children",456794.44,1.1546993,13.366835,0,5,0,0,0,0,0,0,0,0,27,5,1,0,0
10290167,0,0,474.1778,6,Three generation household,539565.31,1.1546993,13.251827,0,6,0,0,0,0,0,0,0,0,25,5,0,0,0
10290191,0,0,474.1778,6,Other household types,1264717.6,1.1546993,13.567083,0,9,0,0,0,0,0,0,0,0,34,6,1,0,0
10290238,0,0,474.1778,2,"Couple household, with no children",1583970.1,1.1546993,13.802696,0,10,0,0,0,0,0,0,0,0,52,10,1,0,0
10290309,0,0,474.1778,7,"Couple household, with children",912413.13,1.1546993,13.241965,0,8,0,0,0,0,0,0,0,0,25,5,0,0,0
10300097,0,0,569.02826,10,Three generation household,283965.91,1.1579069,12.994661,1,2,0,0,0,0,0,0,0,0,23,4,1,0,0
10300313,0,0,569.02826,5,"Couple household, with children",627185.13,1.1579069,13.882235,0,7,0,0,0,0,0,0,0,0,37,7,1,0,0
10300456,0,0,569.02826,7,Three generation household,873541.94,1.1579069,13.87383,0,8,0,0,0,0,0,0,0,0,68,13,1,0,0
10300671,0,1,569.02826,8,Other household types,417893.31,1.1579069,13.28557,0,4,0,0,0,0,0,0,0,0,14,2,1,0,0
10300743,0,1,569.02826,1,"One-person household, 18-59 years",981516.81,1.1579069,13.884941,0,9,0,0,0,0,0,0,0,0,26,5,1,0,0
10300887,0,1,569.02826,1,"One-person household, 18-59 years",1121553.9,1.1579069,14.113661,0,9,0,0,0,0,0,0,0,0,23,4,1,0,0
10300958,0,1,569.02826,1,"One-person household, 18-59 years",1588589.3,1.1579069,14.113731,0,10,0,0,0,0,0,0,0,0,25,5,1,0,0
10301030,0,0,569.02826,3,Single parent/caregiver (<60 years),1704490.3,1.1579069,13.709241,0,10,0,0,0,0,0,0,0,0,17,3,1,0,0
10301102,0,0,569.02826,6,"Couple household, with no children",650597.31,1.1579069,13.801219,0,7,0,0,0,0,0,0,0,0,53,10,1,0,0
10310031,0,1,714.901,4,Three generation household,796608.13,1.1503061,13.543061,0,8,0,0,0,0,0,0,0,0,16,3,1,0,0
10310251,0,0,714.901,3,"Couple household, with children",1434682.3,1.1503061,14.059756,0,10,0,0,0,0,0,0,0,0,33,6,1,0,0
10310472,0,0,714.901,8,Three generation household,911156.25,1.1503061,13.363964,0,8,0,0,0,0,0,0,0,0,49,9,0,0,0
10310693,0,1,714.901,3,Other household types,2153728.5,1.1503061,13.941951,0,10,0,0,0,0,0,0,0,0,46,9,1,0,0
10310804,0,0,714.901,4,"Couple household, with children",1262537.8,1.1503061,14.184597,0,9,0,0,0,0,0,0,0,0,50,10,1,0,0
10311245,0,0,714.901,3,"Couple household, with children",754901,1.1503061,13.6859,0,8,0,0,0,0,0,0,0,0,34,6,0,0,0
10311356,0,0,714.901,6,Three generation household,681460.44,1.1503061,13.960428,0,7,0,0,0,0,0,0,0,0,5,1,1,0,0
10311687,0,0,714.901,5,Three generation household,579888.31,1.1503061,13.458273,0,6,0,0,0,0,0,0,0,0,70,14,1,0,0
10320014,0,0,480.41907,4,"Couple household, with children",722304.13,1.1524823,13.570868,0,7,0,0,0,0,0,0,0,0,40,8,1,0,0
10320077,0,0,480.41907,4,"Couple household, with children",1081368.3,1.1524823,13.792316,0,9,0,0,0,0,0,0,0,0,42,8,0,0,0
10320108,0,0,480.41907,3,"Couple household, with no children",1183533,1.1524823,13.921864,0,9,0,0,0,0,0,0,0,0,22,4,1,0,0
10320140,0,0,480.41907,7,"Couple household, with children",1701640,1.1524823,13.879481,0,10,0,0,0,0,0,0,0,0,24,4,0,0,0
10320172,0,0,480.41907,5,"Couple household, with children",735175.94,1.1524823,13.698185,0,8,0,0,0,0,0,0,0,0,22,4,1,0,0
10320361,0,0,480.41907,6,"Couple household, with children",608219.69,1.1524823,13.58916,0,6,0,0,0,0,0,0,0,0,53,10,1,0,0
10320393,0,0,480.41907,3,"Couple household, with children",466123.34,1.1524823,13.544155,0,5,0,0,0,0,0,0,0,0,35,7,1,0,0
10320425,0,0,480.41907,4,"Couple household, with children",1600881.9,1.1524823,14.508289,0,10,0,0,0,0,0,0,0,0,40,8,0,0,0
10320456,0,0,480.41907,3,"Couple household, with children",632768.19,1.1524823,13.496599,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0
10320488,0,0,480.41907,4,"Couple household, with no children",765545.5,1.1524823,13.655632,0,8,0,0,0,0,0,0,0,0,22,4,1,0,0
10330004,1,0,437.52017,4,"Couple household, with children",1536419.9,1.1287576,13.691214,0,10,0,0,0,0,0,0,0,0,37,7,1,0,0
10330020,1,0,437.52017,3,"Couple household, with no children",1114506.6,1.1287576,13.550601,0,9,0,0,0,0,0,0,0,0,48,9,0,0,0
10330036,1,0,437.52017,7,"Couple household, with children",573779.81,1.1287576,13.498101,0,6,0,0,0,0,0,0,0,0,53,10,0,0,0
10330069,1,0,437.52017,1,"One-person household, 60+ years",399760.94,1.1287576,13.613059,0,4,0,0,0,0,0,0,0,0,72,14,0,0,0
10330118,1,0,437.52017,6,"Couple household, with children",570974.5,1.1287576,13.307401,0,6,0,0,0,0,0,0,0,0,24,4,0,0,0
10330134,1,0,437.52017,4,Other household types,2130424.8,1.1287576,13.65886,0,10,0,0,0,0,0,0,0,0,46,9,1,0,0
10330167,1,0,437.52017,4,"Couple household, with children",2962187.5,1.1287576,13.434574,0,10,0,0,0,0,0,0,0,0,36,7,0,0,0
10330183,1,0,437.52017,5,"Couple household, with children",882014.94,1.1287576,13.247472,0,8,0,0,0,0,0,0,0,0,22,4,0,0,0
10330199,1,0,437.52017,4,Three generation household,862559.94,1.1287576,13.630031,0,8,0,0,0,0,0,0,0,0,70,14,1,1,0
10340003,0,0,437.07327,4,"Couple household, with children",892289.94,1.1579069,13.559592,0,8,0,0,0,0,0,0,0,0,15,3,0,0,0
10340009,0,0,437.07327,6,Three generation household,227767.22,1.1579069,13.343915,1,1,0,0,0,0,0,0,0,0,31,6,0,0,0
10340015,0,0,437.07327,8,Three generation household,230208.27,1.1579069,12.763309,1,1,0,0,0,0,0,0,0,0,72,14,0,0,0
10340021,0,0,437.07327,6,"Couple household, with children",634531.81,1.1579069,13.283474,0,7,0,0,0,0,0,0,0,0,18,3,0,0,0
10340027,0,0,437.07327,4,Three generation household,703894.19,1.1579069,13.480799,0,7,0,0,0,0,0,0,0,0,14,2,1,0,0
10340033,0,0,437.07327,3,"Couple household, with no children",1197184.4,1.1579069,13.65167,0,9,0,0,0,0,0,0,0,0,73,14,1,0,0
10340039,0,0,437.07327,6,Three generation household,1044124.6,1.1579069,13.190744,0,9,0,0,0,0,0,0,0,0,2,0,1,0,0
10340057,0,0,437.07327,2,Single parent/caregiver (<60 years),435630.78,1.1579069,13.669066,0,4,0,0,0,0,0,0,0,0,58,11,0,0,0
10350044,1,0,399.95221,5,"Couple household, with children",666450.13,1.1416972,13.710331,0,7,0,0,0,0,0,0,0,0,36,7,1,0,0
10350113,1,0,399.95221,4,"Couple household, with children",1064554.3,1.1416972,13.433167,0,9,0,0,0,0,0,0,0,0,39,7,0,0,0
10350148,1,1,399.95221,5,Three generation household,819093.56,1.1416972,13.596483,0,8,0,0,0,0,0,0,0,0,5,1,0,0,0
10350217,1,0,399.95221,14,"Couple household, with children",214479.23,1.1416972,12.460437,1,1,0,0,0,0,0,0,0,0,22,4,0,0,0
10350251,1,0,399.95221,6,"Couple household, with children",668525.75,1.1416972,13.376484,0,7,0,0,0,0,0,0,0,0,50,10,0,0,0
10350286,1,0,399.95221,4,"Couple household, with children",446057.41,1.1416972,13.29087,0,4,0,0,0,0,0,0,0,0,35,7,1,0,0
10350389,1,0,399.95221,3,"Couple household, with children",472945.31,1.1416972,13.423579,0,5,0,0,0,0,0,0,0,0,38,7,1,0,0
10350424,1,0,399.95221,4,"Couple household, with children",896818.25,1.1416972,13.686416,0,8,0,0,0,0,0,0,0,0,35,7,1,0,0
10350493,1,0,399.95221,4,"Couple household, with children",552081.88,1.1416972,13.339545,0,6,0,0,0,0,0,0,0,0,5,1,0,0,0
10350527,1,0,399.95221,3,"Couple household, with no children",643209.06,1.1416972,13.705086,0,7,0,0,0,0,0,0,0,0,58,11,0,0,0
10360100,0,0,403.56436,3,"Couple household, with children",1969699.4,1.1490462,13.993456,0,10,0,0,0,0,0,0,0,0,37,7,1,0,0
10360138,0,0,403.56436,3,Other household types,872111.06,1.1490462,13.628327,0,8,0,0,0,0,0,0,0,0,68,13,0,0,0
10360252,0,0,403.56436,5,"Couple household, with no children",579403.19,1.1490462,13.283133,0,6,0,0,0,0,0,0,0,0,63,12,1,0,0
10360328,0,0,403.56436,6,Three generation household,528108.44,1.1490462,13.451376,0,6,0,0,0,0,0,0,0,0,58,11,1,0,0
10360442,0,0,403.56436,3,"Couple household, with children",712141.88,1.1490462,13.605575,0,7,0,0,0,0,0,0,0,0,30,6,0,0,0
10360480,0,0,403.56436,5,Three generation household,483802.75,1.1490462,13.330197,0,5,0,0,0,0,0,0,0,0,26,5,1,0,0
10360518,0,0,403.56436,5,"Couple household, with no children",1282807.9,1.1490462,13.903839,0,9,0,0,0,0,0,0,0,0,53,10,0,0,0
10360556,0,0,403.56436,4,"Couple household, with children",715703.56,1.1490462,13.428436,0,7,0,0,0,0,0,0,0,0,36,7,1,0,0
10360594,0,0,403.56436,4,"Couple household, with children",815358.81,1.1490462,13.885624,0,8,0,0,0,0,0,0,0,0,21,4,1,0,0
10370019,1,0,432.79068,4,"Couple household, with no children",1228751.3,1.130929,13.884699,0,9,0,0,0,0,0,0,0,0,24,4,1,0,0
10370032,1,0,432.79068,7,Three generation household,1264095.1,1.130929,13.227119,0,9,0,0,0,0,0,0,0,0,61,12,0,0,0
10370058,1,0,432.79068,3,"Couple household, with no children",1439597,1.130929,14.051988,0,10,0,0,0,0,0,0,0,0,18,3,1,0,0
10370084,1,0,432.79068,3,Three generation household,4606621.5,1.130929,13.824851,0,10,0,0,0,0,0,0,0,0,31,6,1,0,0
10370097,1,0,432.79068,5,Skipped generation,962263.31,1.130929,13.345909,0,9,0,0,0,0,0,0,0,0,60,12,1,0,0
10370136,1,0,432.79068,8,"Couple household, with children",763664.69,1.130929,13.268357,0,8,0,0,0,0,0,0,0,0,48,9,1,0,0
10370162,1,0,432.79068,5,"Couple household, with no children",527817.13,1.130929,13.501858,0,6,0,0,0,0,0,0,0,0,48,9,0,0,0
10370175,1,1,432.79068,6,Other household types,883504.69,1.130929,13.49845,0,8,0,0,0,0,0,0,0,0,32,6,0,0,0
10370188,1,0,432.79068,3,"Couple household, with children",819498.5,1.130929,13.93274,0,8,0,0,0,0,0,0,0,0,35,7,1,0,0
10380020,0,0,384.97339,3,"Couple household, with no children",892347.88,1.1629964,14.84967,0,8,0,0,0,0,0,0,0,0,48,9,1,0,0
10380061,0,1,384.97339,6,Other household types,628738.31,1.1629964,13.791946,0,7,0,0,0,0,0,0,0,0,9,1,1,0,0
10380103,0,0,384.97339,6,"Couple household, with children",239462.59,1.1629964,13.923615,1,1,0,0,0,0,0,0,0,0,54,10,1,0,0
10380144,0,1,384.97339,2,Other household types,1087322.6,1.1629964,14.195634,0,9,0,0,0,0,0,0,0,0,44,8,1,0,0
10380186,0,1,384.97339,6,Other household types,845605.19,1.1629964,13.67201,0,8,0,0,0,0,0,0,0,0,19,3,1,0,0
10380269,0,0,384.97339,2,"Couple household, with no children",3075841.8,1.1629964,14.678582,0,10,0,0,0,0,0,0,0,0,49,9,0,0,0
10380310,0,0,384.97339,4,Other household types,275272.47,1.1629964,13.490256,1,2,0,0,0,0,0,0,0,0,9,1,0,0,0
10380394,0,0,384.97339,4,"Couple household, with no children",952929.31,1.1629964,13.759669,0,9,0,0,0,0,0,0,0,0,75,15,1,0,0
10380435,0,0,384.97339,4,"Couple household, with children",793859.19,1.1629964,13.623725,0,8,0,0,0,0,0,0,0,0,13,2,0,0,0
10380477,0,0,384.97339,4,"Couple household, with children",1316250.6,1.1629964,14.506295,0,9,0,0,0,0,0,0,0,0,49,9,0,0,0
10390016,0,0,415.73706,4,"Couple household, with children",2342120.8,1.1482192,14.302702,0,10,0,0,0,0,0,0,0,0,4,0,1,0,0
10390051,0,1,415.73706,3,Single parent/caregiver (<60 years),2497904.3,1.1482192,13.834111,0,10,0,0,0,0,0,0,0,0,37,7,1,0,0
10390069,0,0,415.73706,5,"Couple household, with no children",559850.56,1.1482192,13.392835,0,6,0,0,0,0,0,0,0,0,37,7,0,0,0
10390086,0,0,415.73706,4,"Couple household, with no children",629309.31,1.1482192,14.025772,0,7,0,0,0,0,0,0,0,0,60,12,0,0,0
10390104,0,0,415.73706,5,"Couple household, with children",857743.5,1.1482192,14.017311,0,8,0,0,0,0,0,0,0,0,2,0,1,0,0
10390139,0,1,415.73706,2,Other household types,444217.63,1.1482192,13.701183,0,4,0,0,0,0,0,0,0,0,49,9,1,0,0
10390157,0,0,415.73706,3,"Couple household, with no children",825048.88,1.1482192,13.965184,0,8,0,0,0,0,0,0,0,0,59,11,0,0,0
10390245,0,0,415.73706,4,"Couple household, with no children",1231362.9,1.1482192,14.198499,0,9,0,0,0,0,0,0,0,0,61,12,0,0,0
10390263,0,0,415.73706,4,"Couple household, with children",1419657,1.1482192,14.021496,0,10,0,0,0,0,0,0,0,0,4,0,1,0,0
10400013,0,1,379.83749,9,Three generation household,350643.91,1.1524823,12.895738,0,3,0,0,0,0,0,0,0,0,88,16,1,0,0
10400048,0,0,379.83749,4,"Couple household, with children",1149085.9,1.1524823,13.443187,0,9,0,0,0,0,0,0,0,0,13,2,1,0,0
10400155,0,0,379.83749,6,"Couple household, with children",582996.31,1.1524823,13.693544,0,6,0,0,0,0,0,0,0,0,30,6,0,0,0
10400191,0,1,379.83749,2,Other household types,1347856.1,1.1524823,13.800199,0,10,0,0,0,0,0,0,0,0,23,4,0,0,0
10400226,0,1,379.83749,2,Other household types,1314148,1.1524823,13.763736,0,9,0,0,0,0,0,0,0,0,59,11,1,0,0
10400333,0,0,379.83749,4,"Couple household, with no children",491648.72,1.1524823,13.801221,0,5,0,0,0,0,0,0,0,0,30,6,0,0,0
10400404,0,0,379.83749,6,"Couple household, with children",279532.66,1.1524823,13.145053,1,2,0,0,0,0,0,0,0,0,58,11,0,0,0
10400511,0,1,379.83749,1,"One-person household, 18-59 years",1349690.5,1.1524823,13.946109,0,10,0,0,0,0,0,0,0,0,25,5,1,0,0
10400547,0,0,379.83749,1,"One-person household, 18-59 years",1232471.8,1.1524823,14.110818,0,9,0,0,0,0,0,0,0,0,29,5,0,0,0
10410007,0,0,382.85367,4,"Couple household, with no children",1821569.3,1.1490462,14.061868,0,10,0,0,0,0,0,0,0,0,43,8,1,0,0
10410029,0,0,382.85367,4,"Couple household, with no children",549395.38,1.1490462,13.669988,0,6,0,0,0,0,0,0,0,0,29,5,0,0,0
10410118,0,1,382.85367,8,Three generation household,487617.38,1.1490462,13.476908,0,5,0,0,0,0,0,0,0,0,25,5,0,0,0
10410185,0,1,382.85367,6,Three generation household,749657.88,1.1490462,13.409166,0,8,0,0,0,0,0,0,0,0,47,9,1,0,0
10410207,0,0,382.85367,5,"Couple household, with no children",1854433.5,1.1490462,13.653507,0,10,0,0,0,0,0,0,0,0,26,5,0,0,0
10410230,0,1,382.85367,2,Single parent/caregiver (<60 years),843807,1.1490462,13.875857,0,8,0,0,0,0,0,0,0,0,33,6,1,0,0
10410252,0,0,382.85367,10,Three generation household,224783.16,1.1490462,12.802854,1,1,0,0,0,0,0,0,0,0,46,9,1,1,0
10410274,0,0,382.85367,5,"Couple household, with children",318005.25,1.1490462,13.319402,0,2,0,0,0,0,0,0,0,0,7,1,1,0,0
10410297,0,0,382.85367,3,"Couple household, with children",467210.19,1.1490462,13.508426,0,5,0,0,0,0,0,0,0,0,50,10,0,0,0
10420021,1,0,396.41275,3,"Couple household, with no children",965787.88,1.1437147,13.858652,0,9,0,0,0,0,0,0,0,0,60,12,1,0,0
10420032,1,0,396.41275,5,"Couple household, with children",5145347.5,1.1437147,13.210449,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0
10420063,1,0,396.41275,2,"Couple household, with no children",765429.38,1.1437147,13.656563,0,8,0,0,0,0,0,0,0,0,49,9,1,0,0
10420074,1,0,396.41275,4,Three generation household,1376909.8,1.1437147,13.946928,0,10,0,0,0,0,0,0,0,0,63,12,0,0,0
10420084,1,0,396.41275,4,"Couple household, with no children",397476.66,1.1437147,13.39498,0,4,0,0,0,0,0,0,0,0,85,16,1,0,0
10420094,1,1,396.41275,4,Other household types,395676.06,1.1437147,13.468862,0,4,0,0,0,0,0,0,0,0,32,6,0,0,0
10420115,1,0,396.41275,5,"Couple household, with children",499616.31,1.1437147,13.301439,0,5,0,0,0,0,0,0,0,0,29,5,0,0,0
10420126,1,0,396.41275,3,"Couple household, with no children",444372.81,1.1437147,13.599005,0,4,0,0,0,0,0,0,0,0,21,4,1,0,0
10420136,1,1,396.41275,5,Other household types,514456.97,1.1437147,13.349861,0,5,0,0,0,0,0,0,0,0,27,5,0,0,0
10420147,1,0,396.41275,3,"Couple household, with children",406179.34,1.1437147,13.467956,0,4,0,0,0,0,0,0,0,0,37,7,1,0,0
10430002,1,0,448.44177,1,"One-person household, 18-59 years",1181096.5,1.1336192,13.828714,0,9,0,0,0,0,0,0,0,0,38,7,0,0,0
10430022,1,0,448.44177,3,Skipped generation,680425.75,1.1336192,13.316943,0,7,0,0,0,0,0,0,0,0,9,1,0,0,0
10430049,1,0,448.44177,6,Three generation household,464760.28,1.1336192,13.012869,0,5,0,0,0,0,0,0,0,0,7,1,1,0,0
10430056,1,0,448.44177,4,"Couple household, with children",1462454.5,1.1336192,13.516532,0,10,0,0,0,0,0,0,0,0,32,6,0,0,0
