hhid,weight,hhsize,hhtype3,adj_welfare,adj_factor,pmt,pov,decile,female_head,current_oldA,value_oldA,current_childA,value_childA,current_disabA,value_disabA,current_B,value_B,rural,age,age5yrs,sex,pension,disab
20290,268.3531799316406,6,Three generation household,1744.7185,1,8.0697575,100,1,0,0,0,0,0,0,0,0,0,0,40,8,0,0,0
20292,190.3333282470703,1,"One-person household, 60+ years",6271.6465,1,8.8696508,0,8,1,0,0,0,0,0,0,0,0,0,81,16,Женский,0,1
20295,229.5738525390625,2,"Couple household, with no children",2964.4612,1,8.7288742,0,2,0,1,0,0,0,0,0,0,0,0,67,13,0,0,0
20296,334.2423400878906,3,Skipped generation,3793.3567,1,8.35501,0,4,1,0,0,0,0,0,0,0,0,0,62,12,Женский,0,0
20297,367.3963012695313,3,"Couple household, with no children",2830.6768,1,8.5983629,0,2,0,0,0,0,0,0,0,0,0,0,58,11,0,0,0
20298,311.45947265625,5,"Couple household, with children",2641.8552,1,8.0846777,100,2,0,0,0,0,0,0,0,0,0,0,29,5,0,0,0
20299,252.97021484375,7,"Couple household, with children",2437.4705,1,7.9451499,100,1,0,0,0,0,0,0,0,0,0,0,36,7,0,0,0
20300,266.3323059082031,7,"Couple household, with children",2688.6963,1,7.9611487,0,2,0,0,0,0,0,0,0,0,0,0,44,8,0,0,0
20301,270.7805786132813,6,Three generation household,2594.731,1,8.2547274,100,2,0,0,0,0,0,0,0,0,0,0,61,12,0,0,0
20302,381.1708374023438,2,Other household types,4154.2339,1,8.7436619,0,5,1,0,0,0,0,0,0,0,0,0,63,12,Женский,0,0
20303,510.8657531738281,3,Other household types,3555.9421,1,8.5900631,0,4,1,0,0,0,0,0,0,0,0,0,51,10,Женский,0,0
20305,322.0216369628906,6,"Couple household, with children",2809.1362,1,8.050108,0,2,0,0,0,0,0,1,0,0,0,0,39,7,0,0,0
20306,348.197998046875,4,"Couple household, with children",2686.9084,1,8.2558603,0,2,0,0,0,0,0,0,0,0,0,0,49,9,0,0,0
20307,243.2513732910156,5,Three generation household,1973.8707,1,8.2276249,100,1,0,0,0,0,0,0,0,0,0,0,53,10,0,0,0
20308,254.9795227050781,4,"Couple household, with children",2201.604,1,8.3141565,100,1,0,0,0,0,0,0,0,0,0,0,57,11,0,0,0
20309,190.3333282470703,1,"One-person household, 60+ years",5639.3535,1,8.8738918,0,8,1,0,0,0,0,0,0,0,0,0,75,15,Женский,0,0
20310,347.44677734375,6,"Couple household, with children",1492.8655,1,8.2376757,100,1,0,0,0,0,0,0,0,0,0,0,49,9,0,0,0
20311,301.3663330078125,2,Single parent/caregiver (<60 years),3207.9141,1,8.5251961,0,3,1,0,0,0,0,0,0,0,0,0,55,11,Женский,0,0
20312,261.8460693359375,3,"Couple household, with children",2164.4919,1,8.4765015,100,1,0,0,0,0,0,0,0,0,0,0,52,10,0,0,0
20313,283.784912109375,2,"Couple household, with no children",3102.5203,1,8.6760597,0,3,0,0,0,0,0,0,0,0,0,0,44,8,0,0,0
20316,275.2620544433594,2,"Couple household, with no children",3870.0308,1,8.7482719,0,4,0,0,0,0,0,0,0,0,0,0,57,11,0,0,0
20317,226.6028442382813,3,Other household types,2137.1904,1,8.4864588,100,1,1,0,0,0,0,1,0,0,0,0,57,11,Женский,0,0
20318,375.4934692382813,3,Single parent/caregiver (<60 years),3107.897,1,8.3011723,0,3,1,0,0,0,0,0,0,0,0,0,35,7,Женский,0,0
20320,64.33333587646484,1,"One-person household, 60+ years",5345.0938,1,8.9532709,0,7,1,0,0,0,0,0,0,0,0,1,76,15,Женский,0,0
20321,130.3434143066406,5,"Couple household, with children",2496.8247,1,8.4043732,100,1,0,0,0,0,0,0,0,0,0,1,50,10,0,0,0
20322,134.0471801757813,5,"Couple household, with children",3633.4026,1,8.3159142,0,4,0,0,0,0,0,0,0,0,0,1,38,7,0,0,0
20325,91.27651214599609,3,Three generation household,3935.999,1,8.5338888,0,5,1,0,0,0,0,0,0,0,0,1,76,15,Женский,0,0
20327,64.29007720947266,2,"Couple household, with no children",5885.4668,1,8.7755337,0,8,0,0,0,0,0,0,0,0,0,1,62,12,0,0,0
20328,65.69974517822266,2,"Couple household, with no children",7346.1475,1,8.8593645,0,9,0,0,0,0,0,0,0,0,0,1,61,12,0,0,0
20329,78.33333587646484,1,"One-person household, 60+ years",10401.731,1,9.0554333,0,10,1,0,0,0,0,0,0,0,0,1,66,13,Женский,0,0
20330,86.25677490234375,3,"Couple household, with no children",2938.6262,1,8.5789499,0,2,0,1,0,0,0,0,0,0,0,1,79,15,0,0,0
20331,122.535888671875,5,"Couple household, with children",2247.7051,1,8.2015877,100,1,0,0,0,0,0,0,0,0,0,1,43,8,0,0,0
20332,177.9016418457031,1,"One-person household, 18-59 years",11727.096,1,9.1007156,0,10,0,0,0,0,0,0,0,0,0,1,29,5,0,0,0
20333,124.5715103149414,4,"Couple household, with children",5064.752,1,8.4428205,0,7,0,0,0,0,0,0,0,0,0,1,39,7,0,0,0
20334,126.7078247070313,2,Other household types,4607.4287,1,8.7896519,0,6,1,0,0,0,0,0,0,0,0,1,57,11,Женский,0,0
20335,64.61358642578125,2,Other household types,4789.8687,1,8.8451843,0,6,0,1,0,0,0,0,0,0,0,1,84,16,0,0,0
20336,112.6578063964844,3,"Couple household, with children",5182.3281,1,8.55301,0,7,0,0,0,0,0,0,0,0,0,1,43,8,0,0,0
20338,104.7685699462891,3,Other household types,3018.3445,1,8.5987148,0,2,1,0,0,0,0,0,0,0,0,1,41,8,Женский,0,0
20340,189.2698364257813,1,"One-person household, 18-59 years",5825.9614,1,8.9218493,0,8,1,0,0,0,0,0,0,0,0,1,29,5,Женский,0,0
20341,94.84852600097656,3,"Couple household, with children",8590.2207,1,8.6479931,0,10,0,0,0,0,0,0,0,0,0,1,53,10,0,0,0
20343,98.30500030517578,3,"Couple household, with children",5309.022,1,8.6349087,0,7,0,0,0,0,0,0,0,0,0,1,46,9,0,0,0
20345,155.0572509765625,5,"Couple household, with children",4400.6621,1,8.2708359,0,6,0,0,0,0,0,0,0,0,0,1,31,6,0,0,0
20346,75.51399993896484,1,"One-person household, 60+ years",13851.224,1,9.0722742,0,10,1,0,0,0,0,0,0,0,0,1,61,12,Женский,0,0
20349,189.2698364257813,1,"One-person household, 18-59 years",8986.6221,1,9.0294704,0,10,1,0,0,0,0,0,0,0,0,1,29,5,Женский,0,0
20351,153.743408203125,4,"Couple household, with children",3284.2952,1,8.2624912,0,3,0,0,0,0,0,0,0,0,0,1,32,6,0,0,0
20352,64.29007720947266,2,"Couple household, with no children",5116.9175,1,8.855485,0,7,0,1,0,0,0,0,0,0,0,1,63,12,0,0,0
20353,107.8849868774414,5,"Couple household, with children",4244.1377,1,8.3519335,0,5,0,0,0,0,0,0,0,0,0,1,47,9,0,0,0
20354,86.75707244873047,3,"Couple household, with children",4397.5317,1,8.5904369,0,6,0,0,0,0,0,0,0,0,0,1,51,10,0,0,0
20355,88.99535369873047,2,"Couple household, with no children",8480.7998,1,8.9161882,0,10,0,0,0,0,0,0,0,0,0,1,60,12,0,0,0
20357,64.33333587646484,1,"One-person household, 60+ years",4893.7842,1,8.9184332,0,6,1,0,0,0,0,0,0,0,0,1,81,16,Женский,0,0
20358,99.7347412109375,4,"Couple household, with children",4094.4497,1,8.5494223,0,5,0,0,0,0,0,0,0,0,0,1,51,10,0,0,0
20359,117.8979644775391,3,"Couple household, with no children",3983.1665,1,8.6315145,0,5,0,0,0,0,0,0,0,0,0,1,58,11,0,0,0
20360,122.7049789428711,2,"Couple household, with no children",7028.3564,1,8.8918743,0,9,0,1,0,0,0,1,0,0,0,1,69,13,0,0,0
20361,64.33333587646484,1,"One-person household, 60+ years",9214.4102,1,8.8786535,0,10,1,0,0,0,0,0,0,0,0,1,76,15,Женский,0,1
20362,116.8338928222656,5,Three generation household,4924.4761,1,8.4068241,0,6,0,0,0,0,0,0,0,0,0,1,42,8,0,0,0
20363,88.99535369873047,2,Other household types,7465.0078,1,8.9838209,0,9,1,0,0,0,0,0,0,0,0,1,61,12,Женский,0,0
20365,119.1602935791016,4,"Couple household, with children",3929.5349,1,8.3229284,0,5,1,0,0,0,0,0,0,0,0,1,35,7,Женский,0,0
20367,74.253662109375,2,"Couple household, with no children",8273.8857,1,8.7813005,0,9,0,0,0,0,0,0,0,0,0,1,54,10,0,0,0
20368,121.4000015258789,1,"One-person household, 18-59 years",12469.55,1,9.1106663,0,10,0,0,0,0,0,0,0,0,0,1,40,8,0,0,0
20369,92.61091613769531,2,Single parent/caregiver (<60 years),6767.8506,1,8.5517035,0,9,1,0,0,0,0,0,0,0,0,1,49,9,Женский,0,0
20373,74.253662109375,2,"Couple household, with no children",8135.0083,1,8.7858009,0,9,1,0,0,0,0,0,0,0,0,1,49,9,Женский,0,0
20374,94.84852600097656,3,"Couple household, with children",3534.189,1,8.5106087,0,4,0,0,0,0,0,0,0,0,0,1,53,10,0,0,0
20375,117.191162109375,3,Other household types,3067.1289,1,8.514185,0,3,1,0,0,0,0,0,0,0,0,1,58,11,Женский,0,0
20376,126.7078247070313,2,Other household types,5681.3237,1,8.7789059,0,8,1,0,0,0,0,0,0,0,0,1,62,12,Женский,0,1
20377,92.71971130371094,3,"Couple household, with children",6872.3311,1,8.5795679,0,9,0,0,0,0,0,0,0,0,0,1,46,9,0,0,0
20379,106.1755599975586,3,"Couple household, with no children",6247.856,1,8.7296753,0,8,0,0,0,0,0,0,0,0,0,1,46,9,0,0,0
20380,97.35015869140625,3,Other household types,3173.5471,1,8.6458206,0,3,1,0,0,0,0,0,0,0,0,1,67,13,Женский,0,0
20381,126.0762634277344,6,"Couple household, with children",3489.3223,1,8.2154226,0,4,0,0,0,0,0,0,0,0,0,1,38,7,0,0,0
20382,103.1702346801758,3,"Couple household, with children",2374.4058,1,8.5106087,100,1,0,0,0,0,0,0,0,0,0,1,53,10,0,0,0
20383,137.3105316162109,6,"Couple household, with children",2402.9316,1,8.2042198,100,1,0,0,0,0,0,0,0,0,0,1,38,7,0,0,0
20384,125.0308303833008,4,"Couple household, with no children",5439.3086,1,8.4964199,0,7,0,1,0,0,0,0,0,0,0,1,66,13,0,0,0
20385,130.5736236572266,7,Other household types,4063.7566,1,8.0399809,0,5,1,0,0,0,0,0,0,0,0,1,56,11,Женский,0,0
20386,116.9846420288086,5,"Couple household, with children",3488.5435,1,8.2504759,0,4,0,0,0,0,0,0,0,0,0,1,47,9,0,0,0
20387,112.8440475463867,10,"Couple household, with children",2290.6306,1,7.7716899,100,1,0,0,0,0,0,0,0,0,0,1,48,9,0,0,0
20388,108.5265502929688,4,"Couple household, with children",4727.2339,1,8.5526743,0,6,0,0,0,0,0,0,0,0,0,1,56,11,0,0,0
20391,64.29007720947266,2,Other household types,3997.5664,1,8.9339809,0,5,0,0,0,0,0,0,0,0,0,1,61,12,0,0,1
20392,104.0958404541016,6,Three generation household,2901.4126,1,8.2042971,0,2,0,0,0,0,0,0,0,0,0,1,41,8,0,0,0
20394,82.31666564941406,2,"Couple household, with no children",4671.7769,1,8.7600803,0,6,0,1,0,0,0,0,0,0,0,1,74,14,0,0,0
20395,83.05706787109375,4,"Couple household, with no children",3085.3933,1,8.4366865,0,3,1,0,0,0,0,0,0,0,0,1,75,15,Женский,0,0
20397,116.2565765380859,6,"Couple household, with children",2740.2041,1,8.1894865,0,2,0,0,0,0,0,0,0,0,0,1,38,7,0,0,0
20398,138.4247436523438,6,"Couple household, with children",3369.8547,1,8.2255602,0,3,0,0,0,0,0,0,0,0,0,1,40,8,0,0,0
20404,104.8674697875977,3,"Couple household, with children",6303.1138,1,8.5116043,0,8,0,0,0,0,0,0,0,0,0,1,55,11,0,0,0
20405,137.2089691162109,4,Single parent/caregiver (<60 years),3611.6431,1,8.3541803,0,4,1,0,0,0,0,0,0,0,0,1,34,6,Женский,0,0
20407,74.253662109375,2,"Couple household, with no children",7156.9619,1,8.8927488,0,9,0,0,0,0,0,0,0,0,0,1,54,10,0,0,0
20408,105.2990493774414,3,"Couple household, with children",4543.9731,1,8.5027866,0,6,0,0,0,0,0,0,0,0,0,1,48,9,0,0,0
20410,138.0983276367188,4,Other household types,4476.6997,1,8.41541,0,6,1,0,0,0,0,0,0,0,0,1,51,10,Женский,0,0
20411,143.0870666503906,3,Other household types,5391.0166,1,8.7467813,0,7,1,0,0,0,0,0,0,0,0,1,54,10,Женский,0,0
20412,125.5159149169922,3,Other household types,4364.3833,1,8.6564255,0,5,1,0,0,0,0,0,0,0,0,1,58,11,Женский,0,0
20413,64.33333587646484,1,"One-person household, 60+ years",8289.6094,1,8.8737297,0,9,1,0,0,0,0,0,0,0,0,1,80,16,Женский,0,0
20417,75.51399993896484,1,"One-person household, 60+ years",10252.403,1,8.9282455,0,10,1,0,0,0,0,0,0,0,0,1,62,12,Женский,0,0
20419,127.1638641357422,4,"Couple household, with children",3637.1575,1,8.4053164,0,4,0,0,0,0,0,0,0,0,0,1,43,8,0,0,0
20421,124.7548370361328,4,Single parent/caregiver (<60 years),4857.3823,1,8.3784752,0,6,1,0,0,0,0,0,0,0,0,1,39,7,Женский,0,0
20424,95.17394256591797,3,Three generation household,4515.2183,1,8.5217466,0,6,0,1,0,0,0,1,0,0,0,1,67,13,0,0,0
20426,120.7492599487305,3,"Couple household, with children",8418.2236,1,8.6207285,0,9,0,0,0,0,0,0,0,0,0,1,42,8,0,0,0
20427,64.33333587646484,1,"One-person household, 60+ years",7262.0093,1,8.832798,0,9,1,0,0,0,0,0,0,0,0,1,85,16,Женский,0,0
20430,111.1790390014648,4,Three generation household,3980.2832,1,8.3834095,0,5,1,0,0,0,0,0,0,0,0,1,61,12,Женский,0,0
20431,124.7298965454102,6,Other household types,2804.4082,1,8.2394447,0,2,1,0,0,0,0,0,0,0,0,1,58,11,Женский,0,0
20432,111.8359146118164,6,"Couple household, with children",2849.9631,1,8.1229191,0,2,0,0,0,0,0,0,0,0,0,1,45,9,0,0,0
20433,138.9020538330078,5,"Couple household, with children",3406.4258,1,8.1785297,0,3,0,0,0,0,0,0,0,0,0,1,38,7,0,0,0
20434,84.57142639160156,2,Other household types,3973.8516,1,8.7610397,0,5,1,0,0,0,0,0,0,0,0,1,80,16,Женский,0,0
20435,75.51399993896484,1,"One-person household, 60+ years",6304.0176,1,8.9237566,0,8,1,0,0,0,0,0,0,0,0,1,64,12,Женский,0,0
20436,106.0628509521484,2,Other household types,8247.8389,1,8.9224844,0,9,1,0,0,0,0,0,0,0,0,1,50,10,Женский,0,0
20437,64.33333587646484,1,"One-person household, 60+ years",4968.0381,1,8.8582058,0,7,1,0,0,0,0,0,0,0,0,1,78,15,Женский,0,1
20438,64.33333587646484,1,"One-person household, 60+ years",4121.0308,1,8.8312178,0,5,1,0,0,0,0,0,0,0,0,1,89,16,Женский,0,0
20439,104.2067260742188,4,"Couple household, with children",6708.4932,1,8.541337,0,9,0,0,0,0,0,0,0,0,0,1,47,9,0,0,0
20442,152.2762603759766,5,"Couple household, with children",2985.8933,1,8.2742996,0,2,0,0,0,0,0,0,0,0,0,1,27,5,0,0,0
20443,108.2867050170898,2,Single parent/caregiver (<60 years),8736.1943,1,8.6169872,0,10,1,0,0,0,0,0,0,0,0,1,42,8,Женский,0,0
20445,145.6865844726563,4,"Couple household, with children",4747.3369,1,8.4201088,0,6,0,0,0,0,0,0,0,0,0,1,35,7,0,0,0
20447,64.29007720947266,2,"Couple household, with no children",5949.3325,1,8.8593645,0,8,0,0,0,0,0,0,0,0,0,1,61,12,0,0,0
20450,73.45794677734375,1,"One-person household, 18-59 years",7798.8359,1,8.9295835,0,9,1,0,0,0,0,0,0,0,0,1,50,10,Женский,0,0
20452,133.7085876464844,6,Other household types,4276.1299,1,8.225543,0,5,1,0,0,0,0,0,0,0,0,1,56,11,Женский,0,0
20454,89.31666564941406,2,"Couple household, with no children",10731.482,1,8.8782845,0,10,0,1,0,0,0,0,0,0,0,1,72,14,0,0,0
20455,64.29007720947266,2,"Couple household, with no children",5291.0078,1,8.7710447,0,7,0,1,0,0,0,0,0,0,0,1,64,12,0,0,0
20456,88.99535369873047,2,"Couple household, with no children",7488.2261,1,8.7788038,0,9,0,0,0,0,0,0,0,0,0,1,60,12,0,0,0
20459,98.46668243408203,3,"Couple household, with children",6287.6567,1,8.6318207,0,8,0,0,0,0,0,0,0,0,0,1,45,9,0,0,0
20460,75.51399993896484,1,"One-person household, 18-59 years",8467.0801,1,9.0700779,0,9,1,0,0,0,0,0,0,0,0,1,59,11,Женский,0,0
20461,143.7959594726563,6,"Couple household, with children",3390.8335,1,8.1914921,0,3,0,0,0,0,0,0,0,0,0,1,34,6,0,0,0
20462,53.0661506652832,1,"One-person household, 60+ years",9723.5127,1,8.9973984,0,10,0,1,0,0,0,0,0,0,0,1,63,12,0,0,0
20467,144.0193328857422,9,"Couple household, with children",3970.7383,1,7.7978134,0,5,0,0,0,0,0,0,0,0,0,1,57,11,0,0,0
20468,121.738639831543,2,Other household types,6565.9521,1,8.8807631,0,9,1,0,0,0,0,0,0,0,0,1,44,8,Женский,0,0
20469,108.2867050170898,2,Single parent/caregiver (<60 years),6964.0269,1,8.5804405,0,9,1,0,0,0,0,0,0,0,0,1,35,7,Женский,0,0
20472,75.51399993896484,1,"One-person household, 60+ years",6418.1445,1,9.0058002,0,8,1,0,0,0,0,0,0,0,0,1,64,12,Женский,0,0
20473,128.9387359619141,5,"Couple household, with children",3797.7292,1,8.2052851,0,4,0,0,0,0,0,0,0,0,0,1,44,8,0,0,0
20476,121.9617538452148,4,"Couple household, with children",3625.9336,1,8.3899374,0,4,0,0,0,0,0,0,0,0,0,1,45,9,0,0,0
20479,145.3577423095703,3,"Couple household, with children",5279.814,1,8.5489359,0,7,0,0,0,0,0,0,0,0,0,1,30,6,0,0,0
20486,86.75707244873047,3,"Couple household, with children",8426.7783,1,8.5888729,0,9,0,0,0,0,0,0,0,0,0,1,50,10,0,0,0
20488,118.7894134521484,6,"Couple household, with children",4036.6902,1,8.1229191,0,5,0,0,0,0,0,0,0,0,0,1,45,9,0,0,0
20490,108.2944717407227,3,Three generation household,5606.8936,1,8.5683346,0,7,0,0,0,0,0,0,0,0,0,1,60,12,0,0,0
20491,88.99535369873047,2,"Couple household, with no children",7822.7104,1,8.8902521,0,9,0,0,0,0,0,0,0,0,0,1,60,12,0,0,0
20495,64.29007720947266,2,"Couple household, with no children",4941.4043,1,8.7710447,0,7,0,1,0,0,0,0,0,0,0,1,64,12,0,0,0
20496,95.72502899169922,3,"Couple household, with children",6291.0747,1,8.6423445,0,8,0,0,0,0,0,0,0,0,0,1,49,9,0,0,0
20497,153.743408203125,4,"Couple household, with children",3341.248,1,8.3509636,0,3,0,0,0,0,0,0,0,0,0,1,29,5,0,0,0
20499,150.2023773193359,5,"Couple household, with children",3814.1282,1,8.2781897,0,4,0,0,0,0,0,0,0,0,0,1,32,6,0,0,0
20504,113.7720947265625,4,"Couple household, with children",4672.1182,1,8.4849567,0,6,0,0,0,0,0,1,0,0,0,1,56,11,0,0,0
20508,131.2603607177734,4,Three generation household,3101.2092,1,8.4692822,0,3,1,0,0,0,0,0,0,0,0,1,70,14,Женский,0,0
20510,86.75707244873047,3,"Couple household, with children",7619.8647,1,8.5106087,0,9,0,0,0,0,0,0,0,0,0,1,53,10,0,0,0
20511,122.7764587402344,3,Single parent/caregiver (<60 years),6000.3877,1,8.4746523,0,8,1,0,0,0,0,0,0,0,0,1,59,11,Женский,0,1
20512,86.75707244873047,3,"Couple household, with children",4519.9795,1,8.5083933,0,6,0,0,0,0,0,0,0,0,0,1,51,10,0,0,0
20513,107.8595733642578,4,"Couple household, with children",5445.0352,1,8.3334513,0,7,0,0,0,0,0,0,0,0,0,1,46,9,0,0,0
20515,87.96732330322266,2,"Couple household, with no children",8138.3496,1,8.8634663,0,9,0,0,0,0,0,0,0,0,0,1,57,11,0,0,0
20516,75.51399993896484,1,"One-person household, 18-59 years",8120.0806,1,8.9326935,0,9,1,0,0,0,0,0,0,0,0,1,59,11,Женский,0,0
20517,88.99535369873047,2,"Couple household, with no children",6864.7725,1,8.918808,0,9,0,0,0,0,0,0,0,0,0,1,57,11,0,0,0
20521,101.6697235107422,4,"Couple household, with children",3445.3955,1,8.3443203,0,3,0,0,0,0,0,0,0,0,0,1,51,10,0,0,0
20524,80.5008544921875,3,"Couple household, with no children",3181.7214,1,8.6935387,0,3,0,1,0,0,0,0,0,0,0,1,78,15,0,0,0
20526,58.69974136352539,2,Other household types,4699.2871,1,8.7610397,0,6,1,0,0,0,0,0,0,0,0,1,80,16,Женский,0,0
20527,167.736572265625,3,"Couple household, with children",7091.1343,1,8.5777426,0,9,0,0,0,0,0,0,0,0,0,1,34,6,0,0,0
20528,75.51399993896484,1,"One-person household, 60+ years",6048.2886,1,8.9895,0,8,1,0,0,0,0,0,0,0,0,1,64,12,Женский,0,0
20529,78.33333587646484,1,"One-person household, 60+ years",10334.67,1,8.9850197,0,10,1,0,0,0,0,0,0,0,0,1,70,14,Женский,0,1
20531,126.5597381591797,4,"Couple household, with children",8552.5195,1,8.4136686,0,10,0,0,0,0,0,0,0,0,0,1,34,6,0,0,0
20533,120.4238891601563,2,Single parent/caregiver (<60 years),6411.9819,1,8.6325579,0,8,1,0,0,0,0,0,0,0,0,1,39,7,Женский,0,0
20537,153.743408203125,4,"Couple household, with children",3766.3098,1,8.3617945,0,4,0,0,0,0,0,1,0,0,0,1,34,6,0,0,0
20539,87.96732330322266,2,"Couple household, with no children",15417.824,1,8.8923035,0,10,0,0,0,0,0,0,0,0,0,1,58,11,0,0,0
20540,111.3902053833008,3,Skipped generation,2079.2144,1,8.4705725,100,1,1,0,0,0,0,0,0,0,0,1,64,12,Женский,0,1
20542,127.3610610961914,5,Three generation household,2702.7244,1,8.2292328,0,2,1,0,0,0,0,0,0,0,0,1,71,14,Женский,0,1
20543,80.28937530517578,2,"Couple household, with no children",3361.7549,1,8.7526712,0,3,0,1,0,0,0,0,0,0,0,1,86,16,0,0,0
20544,89.31666564941406,2,"Couple household, with no children",5335.2837,1,8.8918743,0,7,0,1,0,0,0,0,0,0,0,1,69,13,0,0,0
20546,89.92945098876953,2,"Couple household, with no children",4358.5435,1,8.7675667,0,5,0,0,0,0,0,0,0,0,0,1,46,9,0,0,0
20547,75.51399993896484,1,"One-person household, 18-59 years",3948.6292,1,9.1113281,0,5,1,0,0,0,0,0,0,0,0,1,57,11,Женский,0,0
20548,121.7348251342773,3,"Couple household, with no children",3775.0117,1,8.7143497,0,4,0,0,0,0,0,0,0,0,0,1,55,11,0,0,0
20549,105.803337097168,4,"Couple household, with children",3596.6738,1,8.4132977,0,4,0,0,0,0,0,0,0,0,0,1,52,10,0,0,0
20550,123.8471984863281,4,"Couple household, with children",3335.79,1,8.3467398,0,3,0,0,0,0,0,1,0,0,0,1,58,11,0,0,0
20553,78.33333587646484,1,"One-person household, 60+ years",10234.175,1,8.9180489,0,10,1,0,0,0,0,0,0,0,0,1,66,13,Женский,0,0
20555,100.6263809204102,6,Three generation household,4881.7495,1,8.0327978,0,6,1,0,0,0,0,0,0,0,0,1,86,16,Женский,0,0
20556,89.31666564941406,2,"Couple household, with no children",8596.1494,1,8.7303171,0,10,0,1,0,0,0,0,0,0,0,1,74,14,0,0,0
20559,75.51399993896484,1,"One-person household, 60+ years",10899.402,1,8.9237566,0,10,1,0,0,0,0,0,0,0,0,1,64,12,Женский,0,0
20560,132.5890808105469,3,Other household types,5806.8618,1,8.5146303,0,8,1,0,0,0,0,0,0,0,0,1,54,10,Женский,0,0
20562,64.33333587646484,1,"One-person household, 60+ years",7330.4487,1,8.8712273,0,9,1,0,0,0,0,0,0,0,0,1,76,15,Женский,0,0
20563,78.33333587646484,1,"One-person household, 60+ years",7126.8921,1,8.9798231,0,9,1,0,0,0,0,0,0,0,0,1,66,13,Женский,0,0
20565,122.0099868774414,5,"Couple household, with children",3869.8857,1,8.3159142,0,4,0,0,0,0,0,0,0,0,0,1,38,7,0,0,0
20567,119.9056091308594,10,Three generation household,2646.3738,1,7.7810373,100,2,1,0,0,0,0,0,0,0,0,1,60,12,Женский,0,0
20569,124.083869934082,5,"Couple household, with children",4652.1685,1,8.3426695,0,6,0,0,0,0,0,0,0,0,0,1,44,8,0,0,0
20570,123.8471984863281,4,"Couple household, with children",4578.2051,1,8.4587564,0,6,0,0,0,0,0,1,0,0,0,1,57,11,0,0,0
20574,88.99535369873047,2,"Couple household, with no children",4856.3301,1,8.7799816,0,6,0,0,0,0,0,0,0,0,0,1,59,11,0,0,0
20575,100.8466720581055,4,"Couple household, with children",2244.561,1,8.3387127,100,1,0,0,0,0,0,0,0,0,0,1,48,9,0,0,0
