hhid,rural,female_head,weight,hhsize,hhtype3,adj_welfare,adj_factor,pmt,pov,decile,current_B,value_B,current_oldA,value_oldA,current_childA,value_childA,current_disabA,value_disabA,age,age5yrs,sex,disab
3396,1,0,1152.9371,6,"Couple household, with children",22990,.98470646,,1,1,0,0,0,0,0,0,0,0,4,0,1,
3396,1,0,1152.9371,6,"Couple household, with children",22990,.98470646,,1,1,0,0,0,0,0,0,0,0,2,0,1,
3396,1,0,1152.9371,6,"Couple household, with children",22990,.98470646,,1,1,0,0,0,0,0,0,0,0,25,5,1,0
3396,1,0,1152.9371,6,"Couple household, with children",22990,.98470646,,1,1,0,0,0,0,0,0,0,0,17,3,1,0
3397,1,1,1771.1689,8,Other household types,14062.193,.98470646,10.0448,1,1,0,0,0,0,0,0,0,0,37,7,0,0
3397,1,1,1771.1689,8,Other household types,14062.193,.98470646,10.0448,1,1,0,0,0,0,0,0,0,0,12,2,1,0
3397,1,1,1771.1689,8,Other household types,14062.193,.98470646,10.0448,1,1,0,0,0,0,0,0,0,0,8,1,1,0
3397,1,1,1771.1689,8,Other household types,14062.193,.98470646,10.0448,1,1,0,0,0,0,0,0,0,0,35,7,1,0
3397,1,1,1771.1689,8,Other household types,14062.193,.98470646,10.0448,1,1,0,0,0,0,0,0,0,0,6,1,0,0
3397,1,1,1771.1689,8,Other household types,14062.193,.98470646,10.0448,1,1,0,0,0,0,0,0,0,0,14,2,1,0
3397,1,1,1771.1689,8,Other household types,14062.193,.98470646,10.0448,1,1,0,0,0,0,0,0,0,0,55,11,1,0
3398,1,0,1771.1689,7,"Couple household, with children",22734.346,.98470646,10.556297,1,1,1,39.577419,0,0,1,281.3447,0,0,6,1,1,0
3398,1,0,1771.1689,7,"Couple household, with children",22734.346,.98470646,10.556297,1,1,1,39.577419,0,0,1,281.3447,0,0,11,2,0,0
3398,1,0,1771.1689,7,"Couple household, with children",22734.346,.98470646,10.556297,1,1,1,39.577419,0,0,1,281.3447,0,0,3,0,1,
3398,1,0,1771.1689,7,"Couple household, with children",22734.346,.98470646,10.556297,1,1,1,39.577419,0,0,1,281.3447,0,0,48,9,0,0
3398,1,0,1771.1689,7,"Couple household, with children",22734.346,.98470646,10.556297,1,1,1,39.577419,0,0,1,281.3447,0,0,37,7,1,0
3398,1,0,1771.1689,7,"Couple household, with children",22734.346,.98470646,10.556297,1,1,1,39.577419,0,0,1,281.3447,0,0,8,1,0,0
3399,1,0,1771.1689,9,"Couple household, with children",19645.387,.98470646,,1,1,0,0,0,0,0,0,0,0,5,1,0,0
3399,1,0,1771.1689,9,"Couple household, with children",19645.387,.98470646,,1,1,0,0,0,0,0,0,0,0,6,1,0,0
3399,1,0,1771.1689,9,"Couple household, with children",19645.387,.98470646,,1,1,0,0,0,0,0,0,0,0,15,3,1,0
3399,1,0,1771.1689,9,"Couple household, with children",19645.387,.98470646,,1,1,0,0,0,0,0,0,0,0,10,2,0,0
3399,1,0,1771.1689,9,"Couple household, with children",19645.387,.98470646,,1,1,0,0,0,0,0,0,0,0,40,8,1,0
3399,1,0,1771.1689,9,"Couple household, with children",19645.387,.98470646,,1,1,0,0,0,0,0,0,0,0,19,3,0,0
3399,1,0,1771.1689,9,"Couple household, with children",19645.387,.98470646,,1,1,0,0,0,0,0,0,0,0,8,1,1,0
3399,1,0,1771.1689,9,"Couple household, with children",19645.387,.98470646,,1,1,0,0,0,0,0,0,0,0,50,10,0,0
3400,1,1,1771.1689,5,Other household types,12825.712,.98470646,10.755398,1,1,1,38.785873,0,0,1,196.9413,0,0,18,3,0,0
3400,1,1,1771.1689,5,Other household types,12825.712,.98470646,10.755398,1,1,1,38.785873,0,0,1,196.9413,0,0,23,4,1,0
3400,1,1,1771.1689,5,Other household types,12825.712,.98470646,10.755398,1,1,1,38.785873,0,0,1,196.9413,0,0,10,2,0,0
3400,1,1,1771.1689,5,Other household types,12825.712,.98470646,10.755398,1,1,1,38.785873,0,0,1,196.9413,0,0,44,8,1,0
3401,1,0,1771.1689,8,"Couple household, with children",29362.967,.98470646,,1,2,0,0,0,0,0,0,0,0,3,0,1,
3401,1,0,1771.1689,8,"Couple household, with children",29362.967,.98470646,,1,2,0,0,0,0,0,0,0,0,7,1,1,1
3401,1,0,1771.1689,8,"Couple household, with children",29362.967,.98470646,,1,2,0,0,0,0,0,0,0,0,56,11,0,0
3401,1,0,1771.1689,8,"Couple household, with children",29362.967,.98470646,,1,2,0,0,0,0,0,0,0,0,13,2,1,0
3401,1,0,1771.1689,8,"Couple household, with children",29362.967,.98470646,,1,2,0,0,0,0,0,0,0,0,27,5,1,0
3401,1,0,1771.1689,8,"Couple household, with children",29362.967,.98470646,,1,2,0,0,0,0,0,0,0,0,56,11,1,0
3401,1,0,1771.1689,8,"Couple household, with children",29362.967,.98470646,,1,2,0,0,0,0,0,0,0,0,18,3,0,0
3402,1,1,1771.1689,4,Other household types,18845.885,.9847064,,1,1,0,0,0,0,0,0,0,0,23,4,1,0
3402,1,1,1771.1689,4,Other household types,18845.885,.9847064,,1,1,0,0,0,0,0,0,0,0,18,3,1,0
3402,1,1,1771.1689,4,Other household types,18845.885,.9847064,,1,1,0,0,0,0,0,0,0,0,40,8,1,0
3403,1,1,1771.1689,11,Three generation household,7534.5649,.98470646,10.073123,1,1,0,0,0,0,0,0,0,0,22,4,1,0
3403,1,1,1771.1689,11,Three generation household,7534.5649,.98470646,10.073123,1,1,0,0,0,0,0,0,0,0,32,6,0,0
3403,1,1,1771.1689,11,Three generation household,7534.5649,.98470646,10.073123,1,1,0,0,0,0,0,0,0,0,20,4,0,0
3403,1,1,1771.1689,11,Three generation household,7534.5649,.98470646,10.073123,1,1,0,0,0,0,0,0,0,0,15,3,1,0
3403,1,1,1771.1689,11,Three generation household,7534.5649,.98470646,10.073123,1,1,0,0,0,0,0,0,0,0,3,0,1,
3403,1,1,1771.1689,11,Three generation household,7534.5649,.98470646,10.073123,1,1,0,0,0,0,0,0,0,0,65,13,1,0
3403,1,1,1771.1689,11,Three generation household,7534.5649,.98470646,10.073123,1,1,0,0,0,0,0,0,0,0,0,0,1,
3403,1,1,1771.1689,11,Three generation household,7534.5649,.98470646,10.073123,1,1,0,0,0,0,0,0,0,0,1,0,1,
3403,1,1,1771.1689,11,Three generation household,7534.5649,.98470646,10.073123,1,1,0,0,0,0,0,0,0,0,30,6,1,0
3403,1,1,1771.1689,11,Three generation household,7534.5649,.98470646,10.073123,1,1,0,0,0,0,0,0,0,0,19,3,1,0
3404,1,1,1771.1689,4,Other household types,18948.609,.98470646,10.676277,1,1,0,0,0,0,0,0,0,0,18,3,1,0
3404,1,1,1771.1689,4,Other household types,18948.609,.98470646,10.676277,1,1,0,0,0,0,0,0,0,0,27,5,0,0
3404,1,1,1771.1689,4,Other household types,18948.609,.98470646,10.676277,1,1,0,0,0,0,0,0,0,0,56,11,1,0
3405,1,0,1771.1689,9,"Couple household, with children",15396.1,.98470646,10.320843,1,1,0,0,0,0,0,0,0,0,9,1,0,0
3405,1,0,1771.1689,9,"Couple household, with children",15396.1,.98470646,10.320843,1,1,0,0,0,0,0,0,0,0,49,9,0,0
3405,1,0,1771.1689,9,"Couple household, with children",15396.1,.98470646,10.320843,1,1,0,0,0,0,0,0,0,0,15,3,1,0
3405,1,0,1771.1689,9,"Couple household, with children",15396.1,.98470646,10.320843,1,1,0,0,0,0,0,0,0,0,19,3,0,0
3405,1,0,1771.1689,9,"Couple household, with children",15396.1,.98470646,10.320843,1,1,0,0,0,0,0,0,0,0,17,3,0,1
3405,1,0,1771.1689,9,"Couple household, with children",15396.1,.98470646,10.320843,1,1,0,0,0,0,0,0,0,0,46,9,1,0
3405,1,0,1771.1689,9,"Couple household, with children",15396.1,.98470646,10.320843,1,1,0,0,0,0,0,0,0,0,25,5,1,0
3405,1,0,1771.1689,9,"Couple household, with children",15396.1,.98470646,10.320843,1,1,0,0,0,0,0,0,0,0,23,4,0,0
3406,1,1,1771.1689,9,Three generation household,8516.3789,.98470652,,1,1,0,0,0,0,0,0,0,0,8,1,0,0
3406,1,1,1771.1689,9,Three generation household,8516.3789,.98470652,,1,1,0,0,0,0,0,0,0,0,42,8,1,0
3406,1,1,1771.1689,9,Three generation household,8516.3789,.98470652,,1,1,0,0,0,0,0,0,0,0,91,16,1,0
3406,1,1,1771.1689,9,Three generation household,8516.3789,.98470652,,1,1,0,0,0,0,0,0,0,0,10,2,0,0
3406,1,1,1771.1689,9,Three generation household,8516.3789,.98470652,,1,1,0,0,0,0,0,0,0,0,61,12,0,0
3406,1,1,1771.1689,9,Three generation household,8516.3789,.98470652,,1,1,0,0,0,0,0,0,0,0,16,3,1,0
3406,1,1,1771.1689,9,Three generation household,8516.3789,.98470652,,1,1,0,0,0,0,0,0,0,0,18,3,1,0
3406,1,1,1771.1689,9,Three generation household,8516.3789,.98470652,,1,1,0,0,0,0,0,0,0,0,14,2,0,0
3407,1,0,1771.1689,2,"Couple household, with no children",55663.34,.98470646,,0,6,0,0,0,0,0,0,0,0,19,3,1,0
3408,1,0,1771.1689,10,"Couple household, with children",16358.192,.98470646,10.062484,1,1,0,0,0,0,0,0,0,0,0,0,1,
3408,1,0,1771.1689,10,"Couple household, with children",16358.192,.98470646,10.062484,1,1,0,0,0,0,0,0,0,0,8,1,0,0
3408,1,0,1771.1689,10,"Couple household, with children",16358.192,.98470646,10.062484,1,1,0,0,0,0,0,0,0,0,25,5,1,0
3408,1,0,1771.1689,10,"Couple household, with children",16358.192,.98470646,10.062484,1,1,0,0,0,0,0,0,0,0,50,10,1,1
3408,1,0,1771.1689,10,"Couple household, with children",16358.192,.98470646,10.062484,1,1,0,0,0,0,0,0,0,0,5,1,0,0
3408,1,0,1771.1689,10,"Couple household, with children",16358.192,.98470646,10.062484,1,1,0,0,0,0,0,0,0,0,7,1,0,0
3408,1,0,1771.1689,10,"Couple household, with children",16358.192,.98470646,10.062484,1,1,0,0,0,0,0,0,0,0,27,5,0,1
3408,1,0,1771.1689,10,"Couple household, with children",16358.192,.98470646,10.062484,1,1,0,0,0,0,0,0,0,0,10,2,1,0
3408,1,0,1771.1689,10,"Couple household, with children",16358.192,.98470646,10.062484,1,1,0,0,0,0,0,0,0,0,33,6,0,0
3409,1,0,1935.4324,5,"Couple household, with children",65318.629,.98470652,10.817071,0,7,0,0,0,0,0,0,0,0,42,8,0,1
3409,1,0,1935.4324,5,"Couple household, with children",65318.629,.98470652,10.817071,0,7,0,0,0,0,0,0,0,0,40,8,1,1
3409,1,0,1935.4324,5,"Couple household, with children",65318.629,.98470652,10.817071,0,7,0,0,0,0,0,0,0,0,12,2,1,0
3409,1,0,1935.4324,5,"Couple household, with children",65318.629,.98470652,10.817071,0,7,0,0,0,0,0,0,0,0,19,3,0,0
3410,1,0,1935.4324,4,"Couple household, with children",33093.109,.98470646,,1,2,1,60.602928,0,0,1,246.17662,0,0,38,7,0,0
3410,1,0,1935.4324,4,"Couple household, with children",33093.109,.98470646,,1,2,1,60.602928,0,0,1,246.17662,0,0,34,6,1,0
3410,1,0,1935.4324,4,"Couple household, with children",33093.109,.98470646,,1,2,1,60.602928,0,0,1,246.17662,0,0,8,1,1,0
3411,1,0,1935.4324,13,"Couple household, with children",29985.689,.98470646,,1,2,0,0,0,0,0,0,0,0,47,9,0,1
3411,1,0,1935.4324,13,"Couple household, with children",29985.689,.98470646,,1,2,0,0,0,0,0,0,0,0,9,1,1,0
3411,1,0,1935.4324,13,"Couple household, with children",29985.689,.98470646,,1,2,0,0,0,0,0,0,0,0,46,9,1,1
3411,1,0,1935.4324,13,"Couple household, with children",29985.689,.98470646,,1,2,0,0,0,0,0,0,0,0,26,5,1,0
3411,1,0,1935.4324,13,"Couple household, with children",29985.689,.98470646,,1,2,0,0,0,0,0,0,0,0,17,3,1,0
3411,1,0,1935.4324,13,"Couple household, with children",29985.689,.98470646,,1,2,0,0,0,0,0,0,0,0,13,2,1,0
3411,1,0,1935.4324,13,"Couple household, with children",29985.689,.98470646,,1,2,0,0,0,0,0,0,0,0,3,0,0,
3411,1,0,1935.4324,13,"Couple household, with children",29985.689,.98470646,,1,2,0,0,0,0,0,0,0,0,12,2,1,0
3411,1,0,1935.4324,13,"Couple household, with children",29985.689,.98470646,,1,2,0,0,0,0,0,0,0,0,8,1,0,1
3411,1,0,1935.4324,13,"Couple household, with children",29985.689,.98470646,,1,2,0,0,0,0,0,0,0,0,4,0,0,
3411,1,0,1935.4324,13,"Couple household, with children",29985.689,.98470646,,1,2,0,0,0,0,0,0,0,0,22,4,1,0
3411,1,0,1935.4324,13,"Couple household, with children",29985.689,.98470646,,1,2,0,0,0,0,0,0,0,0,28,5,0,1
3412,1,0,1935.4324,6,"Couple household, with children",61822.316,.98470646,,0,7,1,53.869267,0,0,1,328.23547,0,0,42,8,1,0
3412,1,0,1935.4324,6,"Couple household, with children",61822.316,.98470646,,0,7,1,53.869267,0,0,1,328.23547,0,0,9,1,1,0
3412,1,0,1935.4324,6,"Couple household, with children",61822.316,.98470646,,0,7,1,53.869267,0,0,1,328.23547,0,0,15,3,1,0
3412,1,0,1935.4324,6,"Couple household, with children",61822.316,.98470646,,0,7,1,53.869267,0,0,1,328.23547,0,0,42,8,0,1
3412,1,0,1935.4324,6,"Couple household, with children",61822.316,.98470646,,0,7,1,53.869267,0,0,1,328.23547,0,0,18,3,0,0
3413,1,0,1935.4324,4,Three generation household,53386.066,.98470646,,0,6,1,60.602928,0,0,1,246.17662,0,0,8,1,1,0
3413,1,0,1935.4324,4,Three generation household,53386.066,.98470646,,0,6,1,60.602928,0,0,1,246.17662,0,0,35,7,0,0
3413,1,0,1935.4324,4,Three generation household,53386.066,.98470646,,0,6,1,60.602928,0,0,1,246.17662,0,0,85,16,1,0
3414,1,0,1935.4324,5,"Couple household, with no children",43438.047,.98470646,,0,4,0,0,0,0,0,0,0,0,28,5,1,0
3414,1,0,1935.4324,5,"Couple household, with no children",43438.047,.98470646,,0,4,0,0,0,0,0,0,0,0,25,5,0,0
3414,1,0,1935.4324,5,"Couple household, with no children",43438.047,.98470646,,0,4,0,0,0,0,0,0,0,0,22,4,1,0
3414,1,0,1935.4324,5,"Couple household, with no children",43438.047,.98470646,,0,4,0,0,0,0,0,0,0,0,55,11,0,0
3415,1,0,1935.4324,4,"Couple household, with children",50632.98,.98470646,,0,5,0,0,0,0,0,0,0,0,5,1,1,0
3415,1,0,1935.4324,4,"Couple household, with children",50632.98,.98470646,,0,5,0,0,0,0,0,0,0,0,25,5,1,1
3415,1,0,1935.4324,4,"Couple household, with children",50632.98,.98470646,,0,5,0,0,0,0,0,0,0,0,0,0,0,
3416,1,0,1935.4324,7,"Couple household, with children",28881.557,.98470646,,1,2,0,0,0,0,0,0,0,0,45,9,1,0
3416,1,0,1935.4324,7,"Couple household, with children",28881.557,.98470646,,1,2,0,0,0,0,0,0,0,0,20,4,0,0
3416,1,0,1935.4324,7,"Couple household, with children",28881.557,.98470646,,1,2,0,0,0,0,0,0,0,0,44,8,0,1
3416,1,0,1935.4324,7,"Couple household, with children",28881.557,.98470646,,1,2,0,0,0,0,0,0,0,0,12,2,1,0
3416,1,0,1935.4324,7,"Couple household, with children",28881.557,.98470646,,1,2,0,0,0,0,0,0,0,0,10,2,0,1
3416,1,0,1935.4324,7,"Couple household, with children",28881.557,.98470646,,1,2,0,0,0,0,0,0,0,0,18,3,1,0
3417,1,0,1935.4324,5,Three generation household,43339.055,.98470646,,0,4,0,0,0,0,0,0,0,0,66,13,0,1
3417,1,0,1935.4324,5,Three generation household,43339.055,.98470646,,0,4,0,0,0,0,0,0,0,0,57,11,1,0
3417,1,0,1935.4324,5,Three generation household,43339.055,.98470646,,0,4,0,0,0,0,0,0,0,0,33,6,1,1
3417,1,0,1935.4324,5,Three generation household,43339.055,.98470646,,0,4,0,0,0,0,0,0,0,0,22,4,0,0
3418,1,0,1935.4324,4,"Couple household, with children",38845.703,.98470652,,0,3,0,0,0,0,0,0,0,0,38,7,1,1
3418,1,0,1935.4324,4,"Couple household, with children",38845.703,.98470652,,0,3,0,0,0,0,0,0,0,0,16,3,0,0
3418,1,0,1935.4324,4,"Couple household, with children",38845.703,.98470652,,0,3,0,0,0,0,0,0,0,0,41,8,0,0
3419,1,1,1935.4324,2,Other household types,61756.117,.98470646,,0,7,0,0,0,0,0,0,0,0,19,3,1,0
3420,1,0,1935.4324,3,Skipped generation,34749.766,.98470652,,1,3,0,0,0,0,0,0,0,0,66,13,1,0
3420,1,0,1935.4324,3,Skipped generation,34749.766,.98470652,,1,3,0,0,0,0,0,0,0,0,77,15,0,0
3421,0,0,540.1734,3,"Couple household, with no children",143602.28,.98470646,,0,10,0,0,0,0,0,0,0,0,20,4,1,0
3421,0,0,540.1734,3,"Couple household, with no children",143602.28,.98470646,,0,10,0,0,0,0,0,0,0,0,41,8,1,0
3422,0,0,540.1734,5,"Couple household, with children",198606.66,.98470646,12.207845,0,10,1,38.785873,0,0,1,196.9413,0,0,8,1,1,0
3422,0,0,540.1734,5,"Couple household, with children",198606.66,.98470646,12.207845,0,10,1,38.785873,0,0,1,196.9413,0,0,51,10,0,0
3422,0,0,540.1734,5,"Couple household, with children",198606.66,.98470646,12.207845,0,10,1,38.785873,0,0,1,196.9413,0,0,3,0,0,
3422,0,0,540.1734,5,"Couple household, with children",198606.66,.98470646,12.207845,0,10,1,38.785873,0,0,1,196.9413,0,0,35,7,1,0
3423,0,0,540.1734,5,"Couple household, with children",122564.28,.98470646,11.667405,0,10,0,0,0,0,0,0,0,0,34,6,0,0
3423,0,0,540.1734,5,"Couple household, with children",122564.28,.98470646,11.667405,0,10,0,0,0,0,0,0,0,0,39,7,0,0
3423,0,0,540.1734,5,"Couple household, with children",122564.28,.98470646,11.667405,0,10,0,0,0,0,0,0,0,0,60,12,1,0
3423,0,0,540.1734,5,"Couple household, with children",122564.28,.98470646,11.667405,0,10,0,0,0,0,0,0,0,0,34,6,1,0
3424,0,0,540.1734,4,"Couple household, with children",56255.746,.98470646,,0,6,1,60.602928,0,0,1,246.17662,0,0,15,3,1,0
3424,0,0,540.1734,4,"Couple household, with children",56255.746,.98470646,,0,6,1,60.602928,0,0,1,246.17662,0,0,47,9,0,0
3424,0,0,540.1734,4,"Couple household, with children",56255.746,.98470646,,0,6,1,60.602928,0,0,1,246.17662,0,0,41,8,1,0
3425,0,0,540.1734,4,"Couple household, with children",80995.781,.98470652,11.588327,0,8,1,60.602936,0,0,1,246.17664,0,0,6,1,1,1
3425,0,0,540.1734,4,"Couple household, with children",80995.781,.98470652,11.588327,0,8,1,60.602936,0,0,1,246.17664,0,0,0,0,0,
3425,0,0,540.1734,4,"Couple household, with children",80995.781,.98470652,11.588327,0,8,1,60.602936,0,0,1,246.17664,0,0,37,7,0,0
3426,0,1,540.1734,4,"Couple household, with children",164536.53,.98470646,11.897289,0,10,0,0,0,0,0,0,0,0,12,2,0,0
3426,0,1,540.1734,4,"Couple household, with children",164536.53,.98470646,11.897289,0,10,0,0,0,0,0,0,0,0,45,9,0,1
3426,0,1,540.1734,4,"Couple household, with children",164536.53,.98470646,11.897289,0,10,0,0,0,0,0,0,0,0,42,8,1,0
3427,0,0,540.1734,3,"Couple household, with children",195756.38,.98470646,11.95835,0,10,1,107.73853,0,0,1,328.23547,0,0,48,9,1,0
3427,0,0,540.1734,3,"Couple household, with children",195756.38,.98470646,11.95835,0,10,1,107.73853,0,0,1,328.23547,0,0,47,9,0,0
3428,0,0,540.1734,5,Three generation household,78376.633,.9847064,11.683349,0,8,0,0,1,40000,0,0,0,0,56,11,1,0
3428,0,0,540.1734,5,Three generation household,78376.633,.9847064,11.683349,0,8,0,0,1,40000,0,0,0,0,1,0,1,
3428,0,0,540.1734,5,Three generation household,78376.633,.9847064,11.683349,0,8,0,0,1,40000,0,0,0,0,34,6,1,0
3428,0,0,540.1734,5,Three generation household,78376.633,.9847064,11.683349,0,8,0,0,1,40000,0,0,0,0,63,12,0,1
3429,0,0,540.1734,7,Three generation household,116151.16,.98470646,12.642982,0,10,0,0,0,0,0,0,0,0,4,0,0,
3429,0,0,540.1734,7,Three generation household,116151.16,.98470646,12.642982,0,10,0,0,0,0,0,0,0,0,11,2,0,0
3429,0,0,540.1734,7,Three generation household,116151.16,.98470646,12.642982,0,10,0,0,0,0,0,0,0,0,77,15,1,0
3429,0,0,540.1734,7,Three generation household,116151.16,.98470646,12.642982,0,10,0,0,0,0,0,0,0,0,40,8,1,1
3429,0,0,540.1734,7,Three generation household,116151.16,.98470646,12.642982,0,10,0,0,0,0,0,0,0,0,35,7,1,0
3429,0,0,540.1734,7,Three generation household,116151.16,.98470646,12.642982,0,10,0,0,0,0,0,0,0,0,41,8,0,0
3430,0,1,540.1734,4,Other household types,74718.508,.98470646,,0,8,0,0,1,24000,0,0,0,0,32,6,0,1
3430,0,1,540.1734,4,Other household types,74718.508,.98470646,,0,8,0,0,1,24000,0,0,0,0,51,10,1,0
3430,0,1,540.1734,4,Other household types,74718.508,.98470646,,0,8,0,0,1,24000,0,0,0,0,34,6,1,0
3431,0,0,540.1734,6,"Couple household, with children",84240.953,.9847064,,0,8,1,26.934631,1,24000,1,164.11774,0,0,40,8,0,1
3431,0,0,540.1734,6,"Couple household, with children",84240.953,.9847064,,0,8,1,26.934631,1,24000,1,164.11774,0,0,11,2,0,0
3431,0,0,540.1734,6,"Couple household, with children",84240.953,.9847064,,0,8,1,26.934631,1,24000,1,164.11774,0,0,14,2,1,0
3431,0,0,540.1734,6,"Couple household, with children",84240.953,.9847064,,0,8,1,26.934631,1,24000,1,164.11774,0,0,16,3,1,0
3431,0,0,540.1734,6,"Couple household, with children",84240.953,.9847064,,0,8,1,26.934631,1,24000,1,164.11774,0,0,7,1,1,0
3432,0,0,540.1734,6,"Couple household, with children",100443.29,.98470646,,0,9,0,0,0,0,0,0,0,0,1,0,0,
3432,0,0,540.1734,6,"Couple household, with children",100443.29,.98470646,,0,9,0,0,0,0,0,0,0,0,8,1,1,0
3432,0,0,540.1734,6,"Couple household, with children",100443.29,.98470646,,0,9,0,0,0,0,0,0,0,0,27,5,1,0
3432,0,0,540.1734,6,"Couple household, with children",100443.29,.98470646,,0,9,0,0,0,0,0,0,0,0,28,5,0,0
3432,0,0,540.1734,6,"Couple household, with children",100443.29,.98470646,,0,9,0,0,0,0,0,0,0,0,4,0,1,
3433,1,0,1151.0621,3,Other household types,52737.293,.98470646,,0,6,1,107.73853,0,0,1,328.23547,0,0,32,6,1,0
3433,1,0,1151.0621,3,Other household types,52737.293,.98470646,,0,6,1,107.73853,0,0,1,328.23547,0,0,46,9,0,0
3434,1,0,1151.0621,4,"Couple household, with children",53016.066,.98470646,,0,6,1,60.602928,0,0,1,246.17662,0,0,0,0,0,
3434,1,0,1151.0621,4,"Couple household, with children",53016.066,.98470646,,0,6,1,60.602928,0,0,1,246.17662,0,0,8,1,0,0
3434,1,0,1151.0621,4,"Couple household, with children",53016.066,.98470646,,0,6,1,60.602928,0,0,1,246.17662,0,0,39,7,0,0
3435,1,0,1151.0621,2,"Couple household, with no children",89570.438,.98470646,,0,9,0,0,0,0,0,0,0,0,42,8,1,1
3436,1,0,1151.0621,4,Other household types,91093.109,.9847064,,0,9,0,0,0,0,0,0,0,0,62,12,0,0
3436,1,0,1151.0621,4,Other household types,91093.109,.9847064,,0,9,0,0,0,0,0,0,0,0,22,4,1,0
3436,1,0,1151.0621,4,Other household types,91093.109,.9847064,,0,9,0,0,0,0,0,0,0,0,36,7,0,0
3437,1,1,1151.0621,3,Other household types,25129.225,.98470646,10.686951,1,1,0,0,0,0,0,0,0,0,35,7,1,1
3437,1,1,1151.0621,3,Other household types,25129.225,.98470646,10.686951,1,1,0,0,0,0,0,0,0,0,32,6,1,0
3438,1,0,1151.0621,3,"Couple household, with children",37451.539,.98470646,,1,3,1,107.73853,0,0,1,328.23547,0,0,51,10,0,0
3438,1,0,1151.0621,3,"Couple household, with children",37451.539,.98470646,,1,3,1,107.73853,0,0,1,328.23547,0,0,10,2,0,0
3439,1,0,1151.0621,4,"Couple household, with children",43576.949,.98470646,,0,4,0,0,0,0,0,0,0,0,28,5,0,1
3439,1,0,1151.0621,4,"Couple household, with children",43576.949,.98470646,,0,4,0,0,0,0,0,0,0,0,8,1,0,0
3439,1,0,1151.0621,4,"Couple household, with children",43576.949,.98470646,,0,4,0,0,0,0,0,0,0,0,5,1,0,0
3440,1,1,1151.0621,2,Skipped generation,69845.625,.98470652,,0,7,0,0,0,0,0,0,0,0,15,3,1,1
3441,1,0,1151.0621,2,"Couple household, with no children",87121.234,.9847064,,0,9,0,0,0,0,0,0,0,0,58,11,1,0
3442,1,0,1151.0621,6,"Couple household, with children",31419.08,.9847064,,1,2,0,0,0,0,0,0,0,0,16,3,0,0
3442,1,0,1151.0621,6,"Couple household, with children",31419.08,.9847064,,1,2,0,0,0,0,0,0,0,0,49,9,1,0
3442,1,0,1151.0621,6,"Couple household, with children",31419.08,.9847064,,1,2,0,0,0,0,0,0,0,0,8,1,0,0
3442,1,0,1151.0621,6,"Couple household, with children",31419.08,.9847064,,1,2,0,0,0,0,0,0,0,0,0,0,1,
3442,1,0,1151.0621,6,"Couple household, with children",31419.08,.9847064,,1,2,0,0,0,0,0,0,0,0,13,2,0,0
3443,1,0,1151.0621,3,"Couple household, with children",73467.891,.98470646,,0,8,0,0,0,0,0,0,0,0,13,2,1,0
3443,1,0,1151.0621,3,"Couple household, with children",73467.891,.98470646,,0,8,0,0,0,0,0,0,0,0,35,7,1,0
3444,1,1,1151.0621,3,Other household types,65583.094,.98470652,10.79552,0,7,0,0,1,60000,0,0,0,0,60,12,1,0
3444,1,1,1151.0621,3,Other household types,65583.094,.98470652,10.79552,0,7,0,0,1,60000,0,0,0,0,38,7,1,1
3445,1,0,1616.5651,5,"Couple household, with children",40050.789,.98470646,,0,4,1,38.785873,0,0,1,196.9413,0,0,35,7,1,0
3445,1,0,1616.5651,5,"Couple household, with children",40050.789,.98470646,,0,4,1,38.785873,0,0,1,196.9413,0,0,8,1,1,0
